POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,anshul kamboj,127.0,5,10,43,2,1,1,0.0,0,CSK
2,ishan kishan,122.5,5,0,0,22,12,4,7.0,1,SRH
3,rajat patidar,119.5,5,0,0,12,21,4,0.0,0,RCB
4,prasidh krishna,118.5,4,10,40,0,0,1,0.0,0,GT
5,vaibhav sooryavanshi,114.0,5,0,0,18,18,0,0.0,0,RR
6,prince yadav,112.5,4,9,44,0,0,1,0.0,0,LSG
7,jofra archer,112.5,5,7,49,0,0,3,7.0,0,RR
8,prabhsimran singh,110.5,5,0,0,22,11,3,3.5,0,PBKS
9,dhruv jurel,104.5,5,0,0,17,8,7,10.5,0,RR
10,ravi bishnoi,104.0,5,9,28,0,0,4,0.0,0,RR
11,virat kohli,104.0,5,0,0,25,8,3,0.0,0,RCB
12,bhuvneshwar kumar,103.0,5,7,43,1,0,1,0.0,0,RCB
13,jos buttler,102.5,4,0,0,22,7,4,7.0,0,GT
14,jamie overton,97.0,4,5,25,7,4,1,0.0,0,CSK
15,shreyas iyer,95.5,5,0,0,14,14,1,0.0,0,PBKS
16,nitish kumar reddy,94.5,5,2,15,7,10,4,0.0,0,SRH
17,mohammad shami,94.5,5,4,58,1,1,1,0.0,0,LSG
18,yashasvi jaiswal,93.5,5,0,0,19,10,2,0.0,0,RR
19,arshdeep singh,88.5,5,5,43,0,0,3,0.0,0,PBKS
20,sanju samson,87.5,5,0,0,21,8,0,0.0,0,CSK
21,krunal pandya,83.5,5,7,32,0,0,1,0.0,0,RCB
22,angkrish raghuvanshi,83.0,5,0,0,20,7,1,0.0,0,KKR
23,devdutt padikkal,82.0,5,0,0,16,6,6,0.0,0,RCB
24,ayush mhatre,82.0,5,0,0,15,11,0,0.0,0,CSK
25,nandre burger,81.0,5,5,46,0,0,0,0.0,0,RR
26,rashid khan,81.0,4,5,33,3,0,1,0.0,0,GT
27,vaibhav arora,80.5,5,6,36,0,0,1,0.0,0,KKR
28,shubman gill,79.5,3,0,0,16,6,5,0.0,0,GT
29,eshan malinga,79.0,5,5,31,0,0,1,10.5,0,SRH
30,mukesh kumar,78.5,4,4,36,0,0,3,7.0,0,DC
31,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
32,sarfaraz khan,77.5,5,0,0,17,6,3,3.5,0,CSK
33,sameer rizvi,77.0,4,0,0,13,11,0,0.0,0,DC
34,sunil narine,77.0,4,3,37,2,4,0,0.0,0,KKR
35,abhishek sharma,75.5,5,0,2,9,13,1,0.0,0,SRH
36,xavier bartlett,75.0,5,4,31,0,1,5,0.0,0,PBKS
37,tim david,74.5,5,0,1,9,13,1,0.0,0,RCB
38,heinrich klaasen,74.0,5,0,0,13,8,3,0.0,0,SRH
39,phil salt,73.5,5,0,0,12,8,5,0.0,0,RCB
40,hardik pandya,73.5,4,2,20,11,2,2,0.0,0,MI
41,harsh dubey,73.0,5,5,28,2,0,2,0.0,0,SRH
42,lungisani ngidi,72.0,4,5,34,0,0,0,0.0,0,DC
43,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
44,kagiso rabada,71.5,4,4,34,1,2,0,0.0,0,GT
45,noor ahmad,70.0,5,4,28,0,1,3,0.0,0,CSK
46,kartik tyagi,70.0,5,5,30,1,0,1,0.0,0,KKR
47,ryan rickelton,70.0,5,0,0,9,12,1,0.0,0,MI
48,avesh khan,70.0,4,5,30,1,0,1,0.0,0,LSG
49,vyshak vijaykumar,69.0,5,5,24,0,0,0,7.0,0,PBKS
50,aiden markram,67.5,5,0,4,14,6,3,0.0,0,LSG
51,priyansh arya,66.5,4,0,0,10,11,0,0.0,0,PBKS
52,shivang kumar,65.5,4,4,26,2,0,0,3.5,0,SRH
53,cooper connolly,65.0,5,0,0,13,7,2,0.0,0,PBKS
54,shardul thakur,64.5,5,6,17,1,0,0,0.0,0,MI
55,ashok sharma,64.5,4,4,34,0,0,1,0.0,0,GT
56,rohit sharma,63.5,4,0,0,13,8,0,0.0,0,MI
57,anukul roy,63.0,5,4,23,0,0,2,7.0,0,KKR
58,sai sudharsan,63.0,4,0,0,16,3,1,7.0,0,GT
59,rasikh dar,61.5,2,5,21,0,0,1,0.0,0,RCB
60,marco jansen,61.5,5,3,32,0,1,2,0.0,0,PBKS
61,mohammed siraj,61.5,4,3,38,0,0,1,0.0,0,GT
62,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
63,mukul choudhary,60.5,5,0,0,8,10,1,0.0,0,LSG
64,washington sundar,60.0,4,1,7,11,3,2,0.0,0,GT
65,pathum nissanka,59.0,4,0,0,17,4,1,0.0,0,DC
66,ravindra jadeja,58.5,5,3,14,7,0,1,3.5,0,RR
67,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
68,ajinkya rahane,57.0,5,0,0,8,9,1,0.0,0,KKR
69,travis head,56.5,5,0,0,17,4,0,0.0,0,SRH
