POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
100,ramandeep singh,40.0,6,1,1,7,2,3,0.0,0,KKR
101,mitchell santner,38.5,2,2,17,3,0,0,0.0,0,MI
102,brijesh sharma,37.5,2,3,14,0,0,1,0.0,0,RR
103,david miller,36.5,4,0,0,8,4,1,0.0,0,DC
104,varun chakaravarthy,36.0,4,2,17,0,0,2,0.0,0,KKR
105,donovan ferreira,36.0,4,0,0,7,3,2,0.0,0,RR
106,rinku singh,36.0,6,0,0,8,1,5,0.0,0,KKR
107,m siddharth,35.5,2,2,19,0,0,1,0.0,0,LSG
108,aniket verma,35.0,5,0,0,5,5,2,0.0,0,SRH
109,tilak varma,35.0,5,0,0,8,0,6,0.0,0,MI
110,glenn phillips,34.5,5,0,0,4,2,7,0.0,0,GT
111,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
112,dewald brevis,27.0,2,0,0,4,2,4,0.0,0,CSK
113,jitesh sharma,27.0,5,0,0,3,2,4,0.0,1,RCB
114,shimron hetmyer,25.5,4,0,0,1,2,5,3.5,0,RR
115,deepak chahar,25.0,3,1,13,1,0,1,0.0,0,MI
116,mohsin khan,24.5,1,1,15,0,0,1,0.0,0,LSG
117,salil arora,24.0,4,0,0,2,4,2,0.0,0,SRH
118,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
119,akeal hosein,22.5,2,1,13,0,0,1,0.0,0,CSK
120,ruturaj gaikwad,22.0,5,0,0,5,1,1,3.5,0,CSK
121,vipraj nigam,22.0,3,1,10,2,0,0,0.0,0,DC
122,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
123,gurjapneet singh,21.0,1,1,9,0,0,2,0.0,0,CSK
124,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
125,trent boult,19.0,3,1,12,0,0,0,0.0,0,MI
126,nitish rana,18.5,3,0,0,3,1,3,0.0,0,DC
127,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
128,george linde,16.0,2,0,6,4,0,0,0.0,0,LSG
129,rahul tewatia,16.0,5,0,0,3,1,2,0.0,0,GT
130,nicholas pooran,15.5,5,0,0,1,3,1,0.0,0,LSG
131,marcus stoinis,14.5,5,0,1,4,0,0,3.5,0,PBKS
132,harshal patel,13.5,3,0,11,1,0,0,0.0,0,SRH
133,nehal wadhera,12.0,4,0,0,0,2,2,0.0,0,PBKS
134,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
135,venkatesh iyer,9.5,1,0,0,1,2,0,0.0,0,RCB
136,ashutosh sharma,9.5,1,0,0,1,2,0,0.0,0,DC
137,liam livingstone,8.5,1,0,0,0,1,2,0.0,0,SRH
138,tim seifert,8.5,1,0,0,2,1,0,0.0,0,KKR
139,shahrukh khan,8.5,5,0,0,1,1,1,0.0,0,GT
140,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
141,kartik sharma,7.0,3,0,0,0,2,0,0.0,0,CSK
142,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
143,auqib nabi,6.5,1,0,4,1,0,0,0.0,0,DC
144,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
145,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
146,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
