POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,vaibhav sooryavanshi,389.0,15,0,0,55,65,2,0.0,0,RR
2,kagiso rabada,381.5,15,26,155,5,2,4,0.0,0,GT
3,jofra archer,380.0,15,24,152,4,3,8,1.5,0,RR
4,bhuvneshwar kumar,354.5,15,26,141,3,1,1,0.0,0,RCB
5,abhishek sharma,325.5,15,0,6,50,43,10,0.0,0,SRH
6,ishan kishan,319.0,15,0,0,60,32,9,2.0,1,SRH
7,sai sudharsan,309.0,15,0,0,65,29,4,1.0,0,GT
8,shubman gill,307.0,14,0,0,57,30,11,2.0,0,GT
9,anshul kamboj,303.0,14,21,117,3,4,2,0.5,0,CSK
10,jos buttler,296.0,15,0,0,50,26,22,1.5,1,GT
11,eshan malinga,287.0,15,20,117,0,0,4,2.0,0,SRH
12,mohammed siraj,286.5,14,17,152,1,0,4,0.0,0,GT
13,k l rahul,281.5,14,0,0,56,31,2,0.5,1,DC
14,mitchell marsh,279.5,13,0,0,51,36,4,0.0,0,LSG
15,heinrich klaasen,279.0,15,0,0,48,31,13,0.0,0,SRH
16,virat kohli,278.5,15,0,0,64,22,9,0.0,0,RCB
17,dhruv jurel,278.5,15,0,0,46,24,18,2.0,1,RR
18,rashid khan,272.5,15,19,107,4,1,4,0.0,0,GT
19,sunil narine,268.5,13,15,137,2,4,3,0.0,0,KKR
20,krunal pandya,268.5,15,13,81,20,11,2,0.0,0,RCB
21,kartik tyagi,264.5,14,18,113,1,1,4,0.5,0,KKR
22,nitish kumar reddy,262.0,14,8,57,19,21,10,0.0,0,SRH
23,prabhsimran singh,259.5,14,0,0,55,23,7,0.5,1,PBKS
24,devdutt padikkal,252.5,15,0,0,49,24,12,1.0,0,RCB
25,sanju samson,252.0,14,0,0,53,24,4,0.5,2,CSK
26,rajat patidar,251.0,14,0,0,29,41,8,0.0,0,RCB
27,cooper connolly,249.5,14,0,0,43,32,4,1.0,0,PBKS
28,prince yadav,248.0,13,16,120,0,0,4,0.0,0,LSG
29,ryan rickelton,246.0,12,0,0,31,38,9,0.0,0,MI
30,shreyas iyer,244.5,14,0,0,39,30,8,0.0,0,PBKS
31,axar patel,240.5,14,11,82,16,6,7,0.0,0,DC
32,mohammad shami,239.0,13,12,132,2,3,3,0.0,0,LSG
33,cameron green,236.5,14,7,47,22,17,8,0.0,0,KKR
34,josh hazlewood,230.5,12,13,119,0,0,7,0.0,0,RCB
35,jason holder,224.5,9,15,75,2,3,8,0.0,0,GT
