POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,vaibhav sooryavanshi,436.5,16,0,0,63,72,2,0.0,0,RR
2,kagiso rabada,408.0,16,28,165,5,2,5,0.0,0,GT
3,jofra archer,396.5,16,25,158,4,4,8,1.5,0,RR
4,shubman gill,364.5,15,0,0,72,33,12,2.0,0,GT
5,bhuvneshwar kumar,354.5,15,26,141,3,1,1,0.0,0,RCB
6,sai sudharsan,335.5,16,0,0,73,30,4,1.0,0,GT
7,abhishek sharma,325.5,15,0,6,50,43,10,0.0,0,SRH
8,ishan kishan,319.0,15,0,0,60,32,9,2.0,1,SRH
9,mohammed siraj,303.5,15,18,162,1,0,4,0.0,0,GT
10,anshul kamboj,303.0,14,21,117,3,4,2,0.5,0,CSK
11,jos buttler,301.0,16,0,0,50,26,24,1.5,1,GT
12,eshan malinga,287.0,15,20,117,0,0,4,2.0,0,SRH
13,k l rahul,281.5,14,0,0,56,31,2,0.5,1,DC
14,dhruv jurel,281.0,16,0,0,47,24,18,2.0,1,RR
15,mitchell marsh,279.5,13,0,0,51,36,4,0.0,0,LSG
16,heinrich klaasen,279.0,15,0,0,48,31,13,0.0,0,SRH
17,virat kohli,278.5,15,0,0,64,22,9,0.0,0,RCB
18,rashid khan,273.5,16,19,108,4,1,4,0.0,0,GT
19,sunil narine,268.5,13,15,137,2,4,3,0.0,0,KKR
20,krunal pandya,268.5,15,13,81,20,11,2,0.0,0,RCB
21,kartik tyagi,264.5,14,18,113,1,1,4,0.5,0,KKR
22,nitish kumar reddy,262.0,14,8,57,19,21,10,0.0,0,SRH
23,prabhsimran singh,259.5,14,0,0,55,23,7,0.5,1,PBKS
24,jason holder,252.5,10,17,89,2,3,8,0.0,0,GT
25,devdutt padikkal,252.5,15,0,0,49,24,12,1.0,0,RCB
26,sanju samson,252.0,14,0,0,53,24,4,0.5,2,CSK
27,rajat patidar,251.0,14,0,0,29,41,8,0.0,0,RCB
28,cooper connolly,249.5,14,0,0,43,32,4,1.0,0,PBKS
29,prince yadav,248.0,13,16,120,0,0,4,0.0,0,LSG
30,ryan rickelton,246.0,12,0,0,31,38,9,0.0,0,MI
31,shreyas iyer,244.5,14,0,0,39,30,8,0.0,0,PBKS
32,axar patel,240.5,14,11,82,16,6,7,0.0,0,DC
33,mohammad shami,239.0,13,12,132,2,3,3,0.0,0,LSG
34,cameron green,236.5,14,7,47,22,17,8,0.0,0,KKR
35,josh hazlewood,230.5,12,13,119,0,0,7,0.0,0,RCB
36,jamie overton,223.0,10,14,60,13,6,1,0.0,0,CSK
37,nandre burger,221.5,13,14,110,0,1,4,0.0,0,RR
38,arshdeep singh,220.0,14,14,109,0,0,4,0.0,0,PBKS
39,yashasvi jaiswal,219.0,16,0,0,52,18,4,1.0,0,RR
40,prasidh krishna,212.5,11,16,76,1,0,5,0.5,0,GT
41,travis head,210.5,15,1,2,46,23,0,0.0,0,SRH
42,ravindra jadeja,206.5,14,10,53,24,5,1,0.5,0,RR
43,noor ahmad,201.5,14,13,94,0,1,4,0.0,0,CSK
44,angkrish raghuvanshi,200.0,12,0,0,40,19,5,0.5,1,KKR
45,sakib hussain,200.0,11,15,87,1,0,1,0.0,0,SRH
46,rasikh dar,199.0,11,16,76,0,0,2,0.0,0,RCB
47,lungisani ngidi,196.5,11,13,96,0,0,0,0.5,0,DC
48,priyansh arya,193.5,13,0,0,27,32,2,0.0,0,PBKS
49,finn allen,193.0,11,0,0,33,28,1,0.0,0,KKR
50,donovan ferreira,190.5,15,1,2,25,23,13,0.0,0,RR
51,brijesh sharma,186.5,13,14,86,0,0,1,0.0,0,RR
52,marco jansen,179.5,13,9,86,1,3,7,0.0,0,PBKS
53,tilak varma,177.5,14,0,0,30,17,12,0.0,0,MI
54,am ghazanfar,177.5,11,15,70,0,0,1,0.0,0,MI
55,praful hinge,173.5,7,14,62,0,0,3,0.0,0,SRH
56,washington sundar,171.5,16,1,14,35,12,6,0.0,0,GT
57,varun chakaravarthy,170.5,11,11,80,1,0,2,0.0,0,KKR
58,corbin bosch,169.0,6,12,46,5,2,4,0.5,0,MI
59,riyan parag,168.5,14,2,5,24,21,4,0.0,0,RR
60,mohsin khan,161.0,7,11,69,0,0,2,0.0,0,LSG
61,anukul roy,160.0,14,9,53,3,2,9,1.0,0,KKR
62,vaibhav arora,158.5,10,11,73,0,0,2,0.5,0,KKR
63,shivang kumar,154.5,13,9,63,6,1,0,1.0,0,SRH
64,ruturaj gaikwad,153.0,14,0,0,29,12,6,2.5,0,CSK
65,mitchell starc,153.0,6,11,53,0,0,4,1.0,0,DC
66,rishabh pant,152.0,14,0,0,30,11,10,1.5,0,LSG
67,naman dhir,151.5,14,0,0,31,13,9,0.0,0,MI
68,yuzvendra chahal,151.5,14,12,57,0,0,3,0.0,0,PBKS
69,ajinkya rahane,151.5,14,0,0,25,18,8,0.0,0,KKR
70,hardik pandya,151.0,10,4,41,21,7,2,0.0,0,MI
71,jasprit bumrah,151.0,13,4,111,1,0,1,1.0,0,MI
72,pat cummins,147.0,8,8,70,1,3,2,0.0,0,SRH
73,rinku singh,144.0,14,0,0,27,11,10,1.0,0,KKR
74,mukesh choudhary,142.5,8,8,72,0,0,3,1.0,0,CSK
75,kuldeep yadav,139.0,11,10,61,0,0,2,0.0,0,DC
76,tim david,136.0,15,0,1,19,22,3,0.0,0,RCB
77,suyash sharma,136.0,12,9,73,0,0,0,0.0,0,RCB
78,shivam dube,135.5,13,1,6,24,15,4,0.0,0,CSK
79,pathum nissanka,135.5,10,0,0,33,12,2,0.0,0,DC
80,ravi bishnoi,134.5,9,11,42,0,0,5,0.0,0,RR
81,shardul thakur,134.5,9,12,36,2,0,0,0.5,0,MI
82,josh inglis,133.5,5,0,0,32,12,1,0.0,0,LSG
83,rohit sharma,132.0,9,0,0,21,21,0,0.0,0,MI
84,nitish rana,130.0,9,0,7,27,10,3,1.0,0,DC
85,marcus stoinis,129.0,13,2,10,23,11,1,0.5,0,PBKS
86,xavier bartlett,128.0,9,5,56,2,2,10,0.0,0,PBKS
87,deepak chahar,127.5,8,8,58,3,1,1,0.0,0,MI
88,romario shepherd,126.5,14,7,37,6,5,2,0.0,0,RCB
89,vyshak vijaykumar,126.5,10,9,51,0,0,1,1.0,0,PBKS
90,kartik sharma,124.5,11,0,0,24,16,1,0.0,0,CSK
91,jacob duffy,122.5,5,9,51,0,0,1,0.0,0,RCB
92,akeal hosein,122.0,7,8,58,0,0,2,0.0,0,CSK
93,mukesh kumar,118.5,10,6,62,0,0,3,1.0,0,DC
94,surya kumar yadav,118.5,13,0,0,28,10,3,0.0,0,MI
95,sameer rizvi,117.5,11,0,0,15,17,3,1.0,0,DC
96,aiden markram,116.5,12,0,8,20,11,8,0.0,0,LSG
97,harsh dubey,113.0,8,8,39,2,0,4,0.0,0,SRH
98,nicholas pooran,113.0,14,0,0,11,19,5,0.5,0,LSG
99,yash raj punja,111.0,8,9,48,0,0,0,0.0,0,RR
100,david miller,107.0,11,0,0,15,14,7,0.0,0,DC
101,shashank singh,106.0,12,4,17,11,8,1,0.0,0,PBKS
102,ayush badoni,101.5,10,0,0,23,9,1,1.0,0,LSG
103,digvesh singh,101.0,10,5,56,0,0,4,0.0,0,LSG
104,will jacks,100.5,7,2,20,12,9,2,0.0,0,MI
105,tristan stubbs,100.0,14,0,0,18,9,7,0.0,0,DC
106,sarfaraz khan,100.0,8,0,0,23,6,6,0.5,0,CSK
107,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
108,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
109,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
110,avesh khan,96.5,7,6,47,1,0,2,0.0,0,LSG
111,dewald brevis,92.0,11,0,0,8,10,12,1.0,0,CSK
112,rovman powell,90.0,11,0,0,16,10,6,0.0,0,KKR
113,tushar deshpande,87.0,7,4,40,0,3,2,0.5,0,RR
114,venkatesh iyer,86.5,6,0,0,17,11,1,0.0,0,RCB
115,gurjapneet singh,86.5,7,4,46,0,0,5,0.0,0,CSK
116,t natarajan,86.0,10,5,43,0,0,2,0.0,0,DC
117,ashutosh sharma,84.5,8,0,0,15,12,2,0.0,0,DC
118,rahul tewatia,83.5,15,0,0,19,8,2,0.0,0,GT
119,mukul choudhary,80.0,10,0,0,11,12,3,0.0,0,LSG
120,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
121,urvil patel,79.5,7,0,0,6,14,5,0.0,0,CSK
122,s r dubey,78.5,4,5,41,1,0,0,0.0,0,KKR
123,jitesh sharma,78.5,15,0,0,8,6,14,0.0,1,RCB
124,mohd arshad khan,78.0,7,5,35,1,0,1,0.0,0,GT
125,suryansh shedge,75.0,7,0,0,9,12,3,0.0,0,PBKS
126,sandeep sharma,74.5,6,5,32,0,0,3,0.0,0,RR
127,salil arora,73.5,14,0,0,11,11,3,0.0,0,SRH
128,m siddharth,73.0,4,6,26,0,0,2,0.0,0,LSG
129,shahbaz ahamad,71.5,5,5,16,4,3,0,0.0,0,LSG
130,azmatullah omarzai,69.0,3,3,23,3,5,0,0.0,0,PBKS
