POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,devdutt padikkal,42.0,1,0,0,7,4,3,0.0,0,RCB
2,ryan rickelton,41.0,1,0,0,4,8,0,0.0,0,MI
3,ishan kishan,40.5,1,0,0,8,5,0,0.0,0,SRH
4,rohit sharma,39.0,1,0,0,6,6,0,0.0,0,MI
5,prasidh krishna,37.5,1,3,11,0,0,1,0.0,0,GT
6,jacob duffy,37.0,1,3,13,0,0,0,0.0,0,RCB
7,cooper connolly,35.5,1,0,0,5,5,1,0.0,0,PBKS
8,virat kohli,35.5,1,0,0,5,5,1,0.0,0,RCB
9,vyshak vijay kumar,32.0,1,3,8,0,0,0,0.0,0,PBKS
10,shardul thakur,31.0,1,3,7,0,0,0,0.0,0,MI
11,jofra archer,31.0,1,2,17,0,0,0,0.0,0,RR
12,vaibhav sooryavanshi,30.5,1,0,0,4,5,0,0.0,0,RR
13,romario shepherd,29.0,1,3,5,0,0,0,0.0,0,RCB
14,nandre burger,28.0,1,2,14,0,0,0,0.0,0,RR
15,ajinkya rahane,28.0,1,0,0,3,5,0,0.0,0,KKR
16,angkrish raghuvanshi,25.0,1,0,0,6,2,0,0.0,0,KKR
17,ravindra jadeja,25.0,1,2,11,0,0,0,0.0,0,RR
18,anshul kamboj,24.5,1,2,8,1,0,0,0.0,0,CSK
19,hardik pandya,24.0,1,1,7,3,0,1,0.0,0,MI
20,yuzvendra chahal,23.0,1,2,9,0,0,0,0.0,0,PBKS
21,finn allen,22.0,1,0,0,6,2,0,0.0,0,KKR
22,aniket verma,21.5,1,0,0,3,4,0,0.0,0,SRH
23,marco jansen,21.0,1,1,8,0,1,1,0.0,0,PBKS
24,washington sundar,20.5,1,1,6,2,0,1,0.0,0,GT
25,shubman gill,20.0,1,0,0,6,0,2,0.0,0,GT
26,ravi bishnoi,20.0,1,1,8,0,0,2,0.0,0,RR
27,rashid khan,19.5,1,1,10,0,0,1,0.0,0,GT
28,david payne,19.0,1,2,5,0,0,0,0.0,0,SRH
29,dhruv jurel,18.5,1,0,0,4,0,2,3.5,0,RR
30,ashok sharma,17.5,1,1,8,0,0,1,0.0,0,GT
31,brijesh sharma,17.0,1,1,10,0,0,0,0.0,0,RR
32,jos buttler,17.0,1,0,0,3,2,1,0.0,0,GT
33,prabhsimran singh,16.5,1,0,0,1,4,0,0.0,0,PBKS
34,abhinandan singh,16.5,1,1,7,0,0,1,0.0,0,RCB
35,kartik tyagi,16.0,1,1,9,0,0,0,0.0,0,KKR
36,bhuvneshwar kumar,16.0,1,1,9,0,0,0,0.0,0,RCB
37,rajat patidar,15.5,1,0,0,2,3,0,0.0,0,RCB
38,jaydev unadkat,15.5,1,1,6,0,0,1,0.0,0,SRH
39,xavier bartlett,15.0,1,0,9,0,1,1,0.0,0,PBKS
40,vaibhav arora,15.0,1,1,8,0,0,0,0.0,0,KKR
41,n tilak varma,15.0,1,0,0,4,0,2,0.0,0,MI
42,arshdeep singh,14.0,1,0,9,0,0,2,0.0,0,PBKS
43,kagiso rabada,14.0,1,1,7,0,0,0,0.0,0,GT
44,heinrich klaasen,13.5,1,0,0,2,1,2,0.0,0,SRH
45,yashasvi jaiswal,13.5,1,0,0,3,1,1,0.0,0,RR
46,harsh dubey,13.5,1,1,4,0,0,1,0.0,0,SRH
47,suyash sharma,13.0,1,1,6,0,0,0,0.0,0,RCB
48,jamie overton,13.0,1,0,1,2,2,0,0.0,0,CSK
49,sunil narine,13.0,1,1,6,0,0,0,0.0,0,KKR
50,phil salt,12.5,1,0,0,2,0,3,0.0,0,RCB
51,rinku singh,12.5,1,0,0,4,0,1,0.0,0,KKR
52,sarfaraz khan,11.0,1,0,0,2,1,1,0.0,0,CSK
53,anukul roy,10.5,1,0,1,0,0,1,7.0,0,KKR
54,sandeep sharma,10.0,1,1,3,0,0,0,0.0,0,RR
55,khaleel ahmed,10.0,1,0,10,0,0,0,0.0,0,CSK
56,shreyas iyer,9.5,1,0,0,0,2,1,0.0,0,PBKS
57,surya kumar yadav,7.5,1,0,0,3,0,0,0.0,0,MI
58,trent boult,7.0,1,0,7,0,0,0,0.0,0,MI
59,riyan parag,6.0,1,0,0,1,1,0,0.0,0,RR
60,tim david,6.0,1,0,0,1,1,0,0.0,0,RCB
61,glenn phillips,6.0,1,0,0,1,1,0,0.0,0,GT
62,cameron green,6.0,1,0,0,1,1,0,0.0,0,KKR
63,allah ghazanfar,6.0,1,0,6,0,0,0,0.0,0,MI
64,blessing muzarabani,6.0,1,0,6,0,0,0,0.0,0,KKR
65,mohammed siraj,6.0,1,0,6,0,0,0,0.0,0,GT
66,varun chakaravarthy,5.0,1,0,5,0,0,0,0.0,0,KKR
67,sai sudharsan,5.0,1,0,0,2,0,0,0.0,0,GT
68,nitish kumar reddy,5.0,1,0,5,0,0,0,0.0,0,SRH
69,travis head,5.0,1,0,0,2,0,0,0.0,0,SRH
70,matt henry,4.5,1,0,2,1,0,0,0.0,0,CSK
71,noor ahmad,4.0,1,0,4,0,0,0,0.0,0,CSK
72,jasprit bumrah,4.0,1,0,4,0,0,0,0.0,0,MI
73,salil arora,3.5,1,0,0,0,1,0,0.0,0,SRH
74,abhishek sharma,3.5,1,0,0,0,1,0,0.0,0,SRH
75,kartik sharma,3.5,1,0,0,0,1,0,0.0,0,CSK
76,shimron hetmyer,3.5,1,0,0,0,0,0,3.5,0,RR
77,shivam dube,3.5,1,0,0,0,1,0,0.0,0,CSK
78,priyansh arya,3.5,1,0,0,0,1,0,0.0,0,PBKS
79,eshan malinga,3.0,1,0,3,0,0,0,0.0,0,SRH
80,harshal patel,3.0,1,0,3,0,0,0,0.0,0,SRH
81,ruturaj gaikwad,2.5,1,0,0,1,0,0,0.0,0,CSK
82,sherfane rutherford,2.5,1,0,0,0,0,1,0.0,0,MI
83,naman dhir,2.5,1,0,0,1,0,0,0.0,0,MI
84,rahul tewatia,2.5,1,0,0,1,0,0,0.0,0,GT
85,jitesh sharma,2.5,1,0,0,0,0,1,0.0,0,RCB
86,sanju samson,2.5,1,0,0,1,0,0,0.0,0,CSK
87,mayank markande,1.0,1,0,1,0,0,0,0.0,0,MI
88,krunal pandya,1.0,1,0,1,0,0,0,0.0,0,RCB
