POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,kagiso rabada,248.0,10,16,105,3,2,3,0.0,0,GT
2,abhishek sharma,246.5,10,0,6,41,32,4,0.0,0,SRH
3,jofra archer,234.5,10,15,107,1,0,4,1.0,0,RR
4,anshul kamboj,232.0,9,17,87,2,2,2,0.0,0,CSK
5,vaibhav sooryavanshi,230.0,10,0,0,35,37,0,0.0,0,RR
6,bhuvneshwar kumar,227.0,9,17,83,3,0,1,0.0,0,RCB
7,k l rahul,213.5,9,0,0,42,24,2,0.5,0,DC
8,eshan malinga,201.5,10,15,75,0,0,2,1.5,0,SRH
9,ryan rickelton,201.0,8,0,0,25,33,4,0.0,0,MI
10,jos buttler,196.0,10,0,0,34,17,14,1.5,0,GT
11,mohammed siraj,193.5,9,11,109,0,0,3,0.0,0,GT
12,ishan kishan,191.5,10,0,0,39,18,5,1.0,1,SRH
13,sai sudharsan,188.5,10,0,0,38,18,3,1.0,0,GT
14,heinrich klaasen,186.0,10,0,0,33,19,10,0.0,0,SRH
15,prabhsimran singh,185.0,9,0,0,39,17,5,0.5,0,PBKS
16,prince yadav,182.0,8,13,83,0,0,2,0.0,0,LSG
17,shubman gill,180.5,9,0,0,35,17,7,1.0,0,GT
18,jamie overton,180.0,8,10,48,13,6,1,0.0,0,CSK
19,virat kohli,179.0,9,0,0,42,15,5,0.0,0,RCB
20,nitish kumar reddy,176.5,9,6,35,12,14,7,0.0,0,SRH
21,rashid khan,175.5,10,11,78,4,0,3,0.0,0,GT
22,mohammad shami,174.0,9,8,95,2,3,3,0.0,0,LSG
23,dhruv jurel,168.0,10,0,0,29,11,14,1.5,1,RR
24,sunil narine,167.0,8,9,80,2,4,2,0.0,0,KKR
25,devdutt padikkal,164.5,9,0,0,27,18,10,0.0,0,RCB
26,kartik tyagi,164.5,9,11,71,1,1,3,0.0,0,KKR
27,sanju samson,164.0,9,0,0,35,15,3,0.0,1,CSK
28,travis head,160.0,10,0,0,35,19,0,0.0,0,SRH
29,shreyas iyer,154.0,9,0,0,21,22,5,0.0,0,PBKS
30,yashasvi jaiswal,153.0,10,0,0,36,14,2,0.0,0,RR
31,arshdeep singh,150.5,9,10,70,0,0,3,0.0,0,PBKS
32,nandre burger,150.5,10,9,85,0,0,1,0.0,0,RR
33,priyansh arya,149.5,8,0,0,21,26,0,0.0,0,PBKS
34,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
35,vaibhav arora,142.5,8,10,64,0,0,2,0.5,0,KKR
36,mohsin khan,142.0,5,10,57,0,0,2,0.0,0,LSG
37,cameron green,140.0,9,3,26,16,10,6,0.0,0,KKR
38,cooper connolly,139.0,9,0,0,24,18,4,0.0,0,PBKS
39,noor ahmad,138.5,9,9,59,0,1,4,0.0,0,CSK
40,am ghazanfar,138.0,8,12,54,0,0,0,0.0,0,MI
41,donovan ferreira,137.5,9,1,1,20,16,7,0.0,0,RR
42,rajat patidar,135.0,9,0,0,14,24,4,0.0,0,RCB
43,ravi bishnoi,134.5,9,11,42,0,0,5,0.0,0,RR
44,ravindra jadeja,133.0,10,7,41,12,2,1,0.5,0,RR
45,varun chakaravarthy,132.0,7,10,51,0,0,2,0.0,0,KKR
46,josh hazlewood,131.0,6,8,62,0,0,4,0.0,0,RCB
47,krunal pandya,127.5,9,9,45,4,2,1,0.0,0,RCB
48,nitish rana,122.5,7,0,7,24,10,3,1.0,0,DC
49,hardik pandya,121.0,8,4,34,16,4,2,0.0,0,MI
50,angkrish raghuvanshi,120.5,9,0,0,29,9,3,0.0,0,KKR
51,naman dhir,118.5,10,0,0,25,10,6,0.0,0,MI
52,marco jansen,118.0,9,6,59,1,2,3,0.0,0,PBKS
53,jason holder,117.5,4,7,40,1,3,5,0.0,0,GT
54,rinku singh,115.0,9,0,0,22,9,9,0.0,0,KKR
55,mitchell marsh,114.5,9,0,0,22,14,3,0.0,0,LSG
56,riyan parag,114.0,10,2,5,16,12,4,0.0,0,RR
57,jasprit bumrah,114.0,10,3,81,1,0,1,1.0,0,MI
58,axar patel,112.5,9,8,44,3,0,2,0.0,0,DC
59,sakib hussain,112.5,6,9,44,0,0,1,0.0,0,SRH
60,aiden markram,111.5,9,0,8,20,11,6,0.0,0,LSG
61,vyshak vijaykumar,111.5,8,8,43,0,0,1,1.0,0,PBKS
62,suyash sharma,110.0,8,7,61,0,0,0,0.0,0,RCB
63,harsh dubey,109.5,7,8,38,2,0,3,0.0,0,SRH
64,xavier bartlett,108.0,8,5,47,0,1,9,0.0,0,PBKS
65,washington sundar,106.5,10,1,8,23,6,4,0.0,0,GT
66,rohit sharma,106.0,5,0,0,19,15,0,0.0,0,MI
67,rishabh pant,105.5,9,0,0,19,7,8,1.5,0,LSG
68,anukul roy,105.5,9,6,32,2,2,5,1.0,0,KKR
69,tilak varma,105.0,10,0,0,21,8,7,0.0,0,MI
70,shivang kumar,103.5,8,6,44,3,1,0,0.5,0,SRH
71,ruturaj gaikwad,102.5,9,0,0,22,8,4,0.5,0,CSK
72,lungisani ngidi,102.5,6,7,47,0,0,0,0.5,0,DC
73,mukesh kumar,102.5,7,5,53,0,0,3,1.0,0,DC
74,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
75,pathum nissanka,98.5,8,0,0,25,8,2,0.0,0,DC
76,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
77,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
78,sarfaraz khan,97.5,8,0,0,23,6,5,0.5,0,CSK
79,praful hinge,96.5,4,8,35,0,0,1,0.0,0,SRH
80,brijesh sharma,94.5,7,7,43,0,0,1,0.0,0,RR
81,sameer rizvi,94.0,9,0,0,15,13,2,0.0,0,DC
82,kuldeep yadav,93.0,8,7,39,0,0,2,0.0,0,DC
83,tim david,92.5,9,0,1,12,16,1,0.0,0,RCB
84,marcus stoinis,92.0,9,1,7,15,9,1,0.5,0,PBKS
85,yuzvendra chahal,91.0,9,7,34,0,0,2,0.0,0,PBKS
86,surya kumar yadav,85.5,10,0,0,23,5,3,0.0,0,MI
87,tristan stubbs,83.0,9,0,0,16,7,5,0.0,0,DC
88,romario shepherd,83.0,9,5,21,3,4,1,0.0,0,RCB
89,t natarajan,82.0,9,5,39,0,0,2,0.0,0,DC
90,ajinkya rahane,81.5,9,0,0,12,11,4,0.0,0,KKR
91,akeal hosein,80.5,4,6,33,0,0,1,0.0,0,CSK
92,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
93,rasikh dar,78.5,5,6,31,0,0,1,0.0,0,RCB
94,avesh khan,78.0,6,5,38,1,0,1,0.0,0,LSG
95,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
96,shivam dube,74.5,9,1,4,14,6,3,0.0,0,CSK
97,tushar deshpande,73.5,5,4,29,0,3,1,0.5,0,RR
98,nicholas pooran,73.5,9,0,0,6,12,4,0.5,0,LSG
99,m siddharth,73.0,4,6,26,0,0,2,0.0,0,LSG
100,mukul choudhary,72.5,8,0,0,9,12,2,0.0,0,LSG
101,ayush badoni,71.5,8,0,0,18,6,1,0.0,0,LSG
102,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
103,mohd arshad khan,69.5,3,5,29,1,0,0,0.0,0,GT
104,quinton de kock,68.5,3,0,0,9,9,2,0.0,1,MI
105,ashwani kumar,67.0,3,6,22,0,0,0,0.0,0,MI
106,digvesh singh,65.5,6,3,37,0,0,3,0.0,0,LSG
107,shardul thakur,64.5,7,6,17,1,0,0,0.0,0,MI
108,shashank singh,62.5,7,3,10,6,4,1,0.0,0,PBKS
109,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
110,finn allen,61.0,6,0,0,16,6,0,0.0,0,KKR
111,gurjapneet singh,59.0,4,3,28,0,0,4,0.0,0,CSK
112,david miller,58.5,8,0,0,12,6,3,0.0,0,DC
113,rovman powell,57.0,7,0,0,9,7,4,0.0,0,KKR
114,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
115,sherfane rutherford,54.0,7,0,0,4,11,1,0.0,0,MI
116,dewald brevis,51.5,6,0,0,5,4,10,0.0,0,CSK
117,salil arora,50.5,9,0,0,6,8,3,0.0,0,SRH
118,mukesh choudhary,50.5,3,3,27,0,0,1,0.0,0,CSK
119,jitesh sharma,50.5,9,0,0,5,3,10,0.0,1,RCB
120,aniket verma,45.0,10,0,0,6,5,5,0.0,0,SRH
121,kartik sharma,45.0,6,0,0,7,7,0,0.0,0,CSK
122,ramandeep singh,45.0,8,1,1,8,2,4,0.0,0,KKR
123,trent boult,45.0,5,2,25,0,1,1,0.0,0,MI
124,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
125,pat cummins,41.5,3,2,24,0,1,0,0.0,0,SRH
126,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
127,will jacks,39.0,3,1,3,5,4,1,0.0,0,MI
128,mitchell starc,38.5,1,3,12,0,0,1,0.0,0,DC
129,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
130,corbin bosch,37.0,2,3,11,2,0,0,0.0,0,MI
131,yash raj punja,37.0,2,3,16,0,0,0,0.0,0,RR
132,shimron hetmyer,36.5,7,0,0,4,3,5,0.5,0,RR
133,suryansh shedge,33.0,2,0,0,3,5,2,0.0,0,PBKS
134,vipraj nigam,32.0,4,2,13,2,0,0,0.0,0,DC
135,manav suthar,32.0,4,2,13,0,0,2,0.0,0,GT
136,george linde,32.0,3,1,10,6,0,0,0.0,0,LSG
137,kyle jamieson,31.0,2,2,11,1,1,0,0.0,0,DC
138,deepak chahar,30.0,4,1,18,1,0,1,0.0,0,MI
139,ashutosh sharma,29.5,3,0,0,7,2,2,0.0,0,DC
140,nehal wadhera,29.0,8,0,0,4,4,2,0.0,0,PBKS
141,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
142,rahul tewatia,28.5,9,0,0,8,1,2,0.0,0,GT
143,himmat singh,26.5,4,0,0,4,4,1,0.0,0,LSG
144,prashant veer,26.0,3,0,5,7,1,0,0.0,0,CSK
145,shubham dubey,24.5,3,0,0,7,2,0,0.0,0,RR
146,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
147,shahrukh khan,22.0,9,0,0,3,2,3,0.0,0,GT
148,jacob bethell,22.0,3,0,0,5,2,1,0.0,0,RCB
149,raghu sharma,21.5,1,1,12,0,0,1,0.0,0,MI
150,dilshan madushanka,20.0,1,1,8,0,0,2,0.0,0,SRH
151,tim seifert,19.5,3,0,0,2,1,2,0.5,1,KKR
152,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
153,harshal patel,18.0,4,0,13,2,0,0,0.0,0,SRH
154,krish bhagat,17.5,3,0,15,0,0,1,0.0,0,MI
155,urvil patel,17.0,2,0,0,3,2,1,0.0,0,CSK
156,liam livingstone,16.0,2,0,0,0,1,5,0.0,0,SRH
157,ramakrishna ghosh,15.5,1,1,6,0,0,1,0.0,0,CSK
158,matthew short,15.0,2,0,5,3,0,1,0.0,0,CSK
159,auqib nabi,12.5,3,0,10,1,0,0,0.0,0,DC
160,venkatesh iyer,12.0,2,0,0,2,2,0,0.0,0,RCB
161,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
162,josh inglis,10.0,1,0,0,3,0,1,0.0,0,LSG
163,mayank yadav,8.5,1,0,6,1,0,0,0.0,0,LSG
164,harpreet brar,8.0,1,0,8,0,0,0,0.0,0,PBKS
165,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
166,abishek porel,7.5,1,0,0,3,0,0,0.0,0,DC
167,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
168,lockie ferguson,7.0,1,0,7,0,0,0,0.0,0,PBKS
169,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
170,nishant sindhu,6.0,1,0,0,0,1,1,0.0,0,GT
171,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
172,dushmantha chameera,5.0,1,0,5,0,0,0,0.0,0,DC
173,smaran ravichandran,5.0,1,0,0,1,0,1,0.0,0,SRH
174,karun nair,5.0,1,0,0,1,0,1,0.0,0,DC
175,akshat raghuwanshi,3.5,1,0,0,0,1,0,0.0,0,LSG
176,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
177,raj angad bawa,2.5,1,0,0,0,0,1,0.0,0,MI
178,robin minz,2.5,2,0,0,1,0,0,0.0,0,MI
179,manish pandey,2.5,1,0,0,0,0,1,0.0,0,KKR
