POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,yashasvi jaiswal,86.5,3,0,0,19,8,2,0.0,0,RR
2,ravi bishnoi,78.5,3,7,19,0,0,3,0.0,0,RR
3,sameer rizvi,74.5,3,0,0,12,11,0,0.0,0,DC
4,prasidh krishna,74.5,3,6,27,0,0,1,0.0,0,GT
5,rashid khan,72.0,3,5,24,3,0,1,0.0,0,GT
6,angkrish raghuvanshi,72.0,4,0,0,17,6,1,0.0,0,KKR
7,mukesh kumar,71.5,3,4,29,0,0,3,7.0,0,DC
8,devdutt padikkal,69.5,2,0,0,12,6,5,0.0,0,RCB
9,jos buttler,69.5,3,0,0,11,7,3,7.0,0,GT
10,nitish kumar reddy,69.0,3,2,11,7,6,1,0.0,0,SRH
11,vaibhav sooryavanshi,66.5,3,0,0,10,11,0,0.0,0,RR
12,anshul kamboj,66.5,3,5,23,2,1,0,0.0,0,CSK
13,lungi ngidi,66.0,3,5,28,0,0,0,0.0,0,DC
14,jofra archer,65.5,3,3,30,0,0,3,7.0,0,RR
15,prince yadav,64.5,3,5,27,0,0,1,0.0,0,LSG
16,vaibhav arora,64.0,4,5,29,0,0,0,0.0,0,KKR
17,sarfaraz khan,63.0,3,0,0,16,4,1,3.5,0,CSK
18,mohammed shami,62.5,3,3,39,0,0,1,0.0,0,LSG
19,dhruv jurel,62.5,3,0,0,9,5,5,7.0,0,RR
20,ishan kishan,62.5,3,0,0,11,5,2,7.0,1,SRH
21,nandre burger,62.0,3,5,27,0,0,0,0.0,0,RR
22,jacob duffy,58.0,2,5,20,0,0,0,0.0,0,RCB
23,kagiso rabada,57.5,3,3,27,1,2,0,0.0,0,GT
24,jaydev unadkat,57.5,3,4,19,0,0,3,0.0,0,SRH
25,harsh dubey,57.0,3,4,19,2,0,2,0.0,0,SRH
26,sai sudharsan,55.5,3,0,0,13,3,1,7.0,0,GT
27,rohit sharma,55.0,3,0,0,11,7,0,0.0,0,MI
28,vyshak vijaykumar,54.0,3,5,16,0,0,0,0.0,0,PBKS
29,shubman gill,53.0,2,0,0,10,5,3,0.0,0,GT
30,heinrich klaasen,52.5,3,0,0,11,4,2,0.0,0,SRH
31,eshan malinga,52.0,3,3,18,0,0,1,10.5,0,SRH
32,ryan rickelton,52.0,3,0,0,6,9,1,0.0,0,MI
33,xavier bartlett,51.0,3,3,24,0,1,1,0.0,0,PBKS
34,bhuvneshwar kumar,51.0,2,4,20,0,0,0,0.0,0,RCB
35,cooper connolly,50.5,3,0,0,11,5,1,0.0,0,PBKS
36,ajinkya rahane,50.0,4,0,0,8,7,1,0.0,0,KKR
37,washington sundar,49.0,3,1,7,9,2,1,0.0,0,GT
38,anukul roy,47.0,4,3,14,0,0,2,7.0,0,KKR
39,kartik tyagi,47.0,4,3,21,1,0,1,0.0,0,KKR
40,t natarajan,47.0,3,4,16,0,0,0,0.0,0,DC
41,k l rahul,47.0,3,0,0,11,4,1,0.0,0,DC
42,sunil narine,47.0,3,2,26,0,2,0,0.0,0,KKR
43,finn allen,46.5,4,0,0,13,4,0,0.0,0,KKR
