POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,devdutt padikkal,42.0,1,0,0,7,4,3,0.0,0,RCB
2,ryan rickelton,41.0,1,0,0,4,8,0,0.0,0,MI
3,ishan kishan,40.5,1,0,0,8,5,0,0.0,0,SRH
4,rohit sharma,39.0,1,0,0,6,6,0,0.0,0,MI
5,jacob duffy,37.0,1,3,13,0,0,0,0.0,0,RCB
6,virat kohli,35.5,1,0,0,5,5,1,0.0,0,RCB
7,shardul thakur,31.0,1,3,7,0,0,0,0.0,0,MI
8,romario shepherd,29.0,1,3,5,0,0,0,0.0,0,RCB
9,ajinkya rahane,28.0,1,0,0,3,5,0,0.0,0,KKR
10,angkrish raghuvanshi,25.0,1,0,0,6,2,0,0.0,0,KKR
11,hardik pandya,24.0,1,1,7,3,0,1,0.0,0,MI
12,finn allen,22.0,1,0,0,6,2,0,0.0,0,KKR
13,aniket verma,21.5,1,0,0,3,4,0,0.0,0,SRH
14,david payne,19.0,1,2,5,0,0,0,0.0,0,SRH
15,abhinandan singh,16.5,1,1,7,0,0,1,0.0,0,RCB
16,kartik tyagi,16.0,1,1,9,0,0,0,0.0,0,KKR
17,bhuvneshwar kumar,16.0,1,1,9,0,0,0,0.0,0,RCB
18,rajat patidar,15.5,1,0,0,2,3,0,0.0,0,RCB
19,jaydev unadkat,15.5,1,1,6,0,0,1,0.0,0,SRH
20,vaibhav arora,15.0,1,1,8,0,0,0,0.0,0,KKR
21,n tilak varma,15.0,1,0,0,4,0,2,0.0,0,MI
22,heinrich klaasen,13.5,1,0,0,2,1,2,0.0,0,SRH
23,harsh dubey,13.5,1,1,4,0,0,1,0.0,0,SRH
24,suyash sharma,13.0,1,1,6,0,0,0,0.0,0,RCB
25,sunil narine,13.0,1,1,6,0,0,0,0.0,0,KKR
26,phil salt,12.5,1,0,0,2,0,3,0.0,0,RCB
27,rinku singh,12.5,1,0,0,4,0,1,0.0,0,KKR
28,anukul roy,10.5,1,0,1,0,0,1,7.0,0,KKR
29,surya kumar yadav,7.5,1,0,0,3,0,0,0.0,0,MI
30,trent boult,7.0,1,0,7,0,0,0,0.0,0,MI
31,tim david,6.0,1,0,0,1,1,0,0.0,0,RCB
32,cameron green,6.0,1,0,0,1,1,0,0.0,0,KKR
33,allah ghazanfar,6.0,1,0,6,0,0,0,0.0,0,MI
34,blessing muzarabani,6.0,1,0,6,0,0,0,0.0,0,KKR
35,varun chakaravarthy,5.0,1,0,5,0,0,0,0.0,0,KKR
36,nitish kumar reddy,5.0,1,0,5,0,0,0,0.0,0,SRH
37,travis head,5.0,1,0,0,2,0,0,0.0,0,SRH
38,jasprit bumrah,4.0,1,0,4,0,0,0,0.0,0,MI
39,salil arora,3.5,1,0,0,0,1,0,0.0,0,SRH
40,abhishek sharma,3.5,1,0,0,0,1,0,0.0,0,SRH
41,eshan malinga,3.0,1,0,3,0,0,0,0.0,0,SRH
42,harshal patel,3.0,1,0,3,0,0,0,0.0,0,SRH
43,sherfane rutherford,2.5,1,0,0,0,0,1,0.0,0,MI
44,naman dhir,2.5,1,0,0,1,0,0,0.0,0,MI
45,jitesh sharma,2.5,1,0,0,0,0,1,0.0,0,RCB
46,mayank markande,1.0,1,0,1,0,0,0,0.0,0,MI
47,krunal pandya,1.0,1,0,1,0,0,0,0.0,0,RCB
