POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,abhishek sharma,213.5,8,0,2,36,28,3,0.0,0,SRH
2,vaibhav sooryavanshi,202.5,8,0,0,31,32,0,0.0,0,RR
3,jofra archer,201.5,8,13,88,1,0,4,7.0,0,RR
4,anshul kamboj,186.0,7,14,65,2,2,2,0.0,0,CSK
5,eshan malinga,178.0,8,14,61,0,0,1,10.5,0,SRH
6,k l rahul,178.0,7,0,0,36,19,2,3.5,0,DC
7,ishan kishan,172.0,8,0,0,35,16,4,7.0,1,SRH
8,prince yadav,166.0,6,13,67,0,0,2,0.0,0,LSG
9,kagiso rabada,162.0,7,10,64,3,2,3,0.0,0,GT
10,nitish kumar reddy,160.0,8,5,33,9,14,7,0.0,0,SRH
11,prabhsimran singh,158.5,7,0,0,31,16,5,3.5,0,PBKS
12,sanju samson,151.5,7,0,0,31,15,3,0.0,0,CSK
13,virat kohli,151.0,7,0,0,36,12,4,0.0,0,RCB
14,prasidh krishna,149.0,7,12,53,0,0,1,3.5,0,GT
15,jamie overton,149.0,6,9,35,10,5,1,0.0,0,CSK
16,bhuvneshwar kumar,148.0,7,11,57,1,0,1,0.0,0,RCB
17,dhruv jurel,146.0,8,0,0,25,9,12,10.5,1,RR
18,mohammad shami,144.5,7,7,81,1,2,2,0.0,0,LSG
19,jos buttler,139.0,7,0,0,27,10,8,10.5,0,GT
20,heinrich klaasen,138.0,8,0,0,25,14,7,0.0,0,SRH
21,shreyas iyer,135.5,7,0,0,17,21,3,0.0,0,PBKS
22,priyansh arya,133.5,6,0,0,16,25,0,0.0,0,PBKS
23,shubman gill,132.5,6,0,0,29,11,5,0.0,0,GT
24,ravi bishnoi,132.5,8,11,40,0,0,5,0.0,0,RR
25,nandre burger,130.0,8,8,74,0,0,0,0.0,0,RR
26,mohammed siraj,128.5,7,7,72,0,0,3,0.0,0,GT
27,rajat patidar,126.5,7,0,0,12,23,4,0.0,0,RCB
28,yashasvi jaiswal,125.5,8,0,0,29,12,2,0.0,0,RR
29,sai sudharsan,124.5,7,0,0,28,10,1,7.0,0,GT
30,sunil narine,124.5,6,6,61,2,4,1,0.0,0,KKR
31,rashid khan,124.0,7,8,55,3,0,1,0.0,0,GT
32,kartik tyagi,123.5,7,8,51,1,1,3,0.0,0,KKR
33,devdutt padikkal,119.5,7,0,0,19,13,7,0.0,0,RCB
34,cooper connolly,118.5,7,0,0,22,15,2,0.0,0,PBKS
35,ravindra jadeja,114.0,8,6,35,11,1,1,3.5,0,RR
36,krunal pandya,114.0,7,8,41,3,2,1,0.0,0,RCB
37,arshdeep singh,113.5,7,7,54,0,0,3,0.0,0,PBKS
38,nitish rana,108.0,5,0,7,21,8,3,7.0,0,DC
39,harsh dubey,103.0,6,8,34,2,0,2,0.0,0,SRH
40,noor ahmad,102.5,7,6,44,0,1,4,0.0,0,CSK
41,lungisani ngidi,102.5,6,7,47,0,0,0,3.5,0,DC
42,mukesh kumar,102.5,7,5,53,0,0,3,7.0,0,DC
43,vaibhav arora,102.0,7,7,47,0,0,1,3.5,0,KKR
44,tilak varma,101.5,7,0,0,21,7,7,0.0,0,MI
45,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
46,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
47,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
48,cameron green,96.5,7,1,12,16,7,4,0.0,0,KKR
49,axar patel,96.0,7,7,37,3,0,1,0.0,0,DC
50,sarfaraz khan,95.0,7,0,0,23,6,4,3.5,0,CSK
51,sameer rizvi,94.0,7,0,0,15,13,2,0.0,0,DC
52,xavier bartlett,94.0,7,5,38,0,1,7,0.0,0,PBKS
53,angkrish raghuvanshi,93.0,7,0,0,23,7,2,0.0,0,KKR
54,mitchell marsh,91.5,7,0,0,18,11,2,0.0,0,LSG
55,am ghazanfar,91.0,5,8,35,0,0,0,0.0,0,MI
56,shivang kumar,90.5,7,5,38,3,1,0,3.5,0,SRH
57,tim david,89.0,7,0,1,12,15,1,0.0,0,RCB
58,vyshak vijaykumar,89.0,7,6,37,0,0,0,7.0,0,PBKS
