POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,vaibhav sooryavanshi,114.0,4,0,0,18,18,0,0.0,0,RR
2,anshul kamboj,104.0,4,8,34,2,1,1,0.0,0,CSK
3,ravi bishnoi,100.5,4,9,27,0,0,3,0.0,0,RR
4,dhruv jurel,98.5,4,0,0,17,8,6,7.0,0,RR
5,yashasvi jaiswal,93.5,4,0,0,19,10,2,0.0,0,RR
6,jamie overton,88.5,3,5,19,6,4,1,0.0,0,CSK
7,jofra archer,85.5,4,5,36,0,0,3,7.0,0,RR
8,mukesh kumar,78.5,4,4,36,0,0,3,7.0,0,DC
9,sameer rizvi,77.0,4,0,0,13,11,0,0.0,0,DC
10,devdutt padikkal,77.0,3,0,0,15,6,5,0.0,0,RCB
11,prasidh krishna,74.5,3,6,27,0,0,1,0.0,0,GT
12,ishan kishan,73.5,4,0,0,14,6,2,7.0,1,SRH
13,abhishek sharma,73.0,4,0,2,9,13,0,0.0,0,SRH
14,prabhsimran singh,73.0,4,0,0,11,9,3,3.5,0,PBKS
15,nitish kumar reddy,72.5,4,2,12,7,6,2,0.0,0,SRH
16,rashid khan,72.0,3,5,24,3,0,1,0.0,0,GT
17,lungisani ngidi,72.0,4,5,34,0,0,0,0.0,0,DC
18,angkrish raghuvanshi,72.0,4,0,0,17,6,1,0.0,0,KKR
19,rajat patidar,71.0,3,0,0,7,13,2,0.0,0,RCB
20,jos buttler,69.5,3,0,0,11,7,3,7.0,0,GT
21,nandre burger,69.0,4,5,34,0,0,0,0.0,0,RR
22,harsh dubey,69.0,4,5,24,2,0,2,0.0,0,SRH
23,xavier bartlett,68.0,4,4,29,0,1,3,0.0,0,PBKS
24,sanju samson,67.0,4,0,0,17,5,0,0.0,0,CSK
25,virat kohli,66.5,3,0,0,14,6,3,0.0,0,RCB
26,shreyas iyer,66.0,4,0,0,9,10,1,0.0,0,PBKS
27,sarfaraz khan,65.5,4,0,0,16,4,2,3.5,0,CSK
28,prince yadav,64.5,3,5,27,0,0,1,0.0,0,LSG
29,vaibhav arora,64.0,4,5,29,0,0,0,0.0,0,KKR
30,mohammed shami,62.5,3,3,39,0,0,1,0.0,0,LSG
31,bhuvneshwar kumar,62.5,3,4,29,1,0,0,0.0,0,RCB
32,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
33,heinrich klaasen,61.0,4,0,0,12,5,3,0.0,0,SRH
34,shivang kumar,60.5,3,4,21,2,0,0,3.5,0,SRH
35,ayush mhatre,60.0,4,0,0,9,9,0,0.0,0,CSK
36,pathum nissanka,59.0,4,0,0,17,4,1,0.0,0,DC
37,priyansh arya,58.0,3,0,0,8,10,0,0.0,0,PBKS
38,jacob duffy,58.0,2,5,20,0,0,0,0.0,0,RCB
39,eshan malinga,58.0,4,3,24,0,0,1,10.5,0,SRH
40,kagiso rabada,57.5,3,3,27,1,2,0,0.0,0,GT
41,vyshak vijaykumar,57.0,4,5,19,0,0,0,0.0,0,PBKS
42,sandeep sharma,56.0,4,4,23,0,0,2,0.0,0,RR
43,cooper connolly,55.5,4,0,0,12,5,2,0.0,0,PBKS
44,sai sudharsan,55.5,3,0,0,13,3,1,7.0,0,GT
45,k l rahul,55.5,4,0,0,13,5,1,0.0,0,DC
46,rohit sharma,55.0,3,0,0,11,7,0,0.0,0,MI
47,shubman gill,53.0,2,0,0,10,5,3,0.0,0,GT
48,ryan rickelton,52.0,3,0,0,6,9,1,0.0,0,MI
49,arshdeep singh,51.5,4,2,30,0,0,3,0.0,0,PBKS
50,tim david,50.5,3,0,1,6,9,0,0.0,0,RCB
51,t natarajan,50.0,4,4,19,0,0,0,0.0,0,DC
52,ajinkya rahane,50.0,4,0,0,8,7,1,0.0,0,KKR
53,washington sundar,49.0,3,1,7,9,2,1,0.0,0,GT
54,travis head,49.0,4,0,0,14,4,0,0.0,0,SRH
55,shivam dube,48.0,4,1,2,9,4,1,0.0,0,CSK
56,axar patel,47.5,4,3,24,0,0,1,0.0,0,DC
57,anukul roy,47.0,4,3,14,0,0,2,7.0,0,KKR
58,kartik tyagi,47.0,4,3,21,1,0,1,0.0,0,KKR
59,sunil narine,47.0,3,2,26,0,2,0,0.0,0,KKR
60,finn allen,46.5,4,0,0,13,4,0,0.0,0,KKR
61,marco jansen,46.5,4,2,24,0,1,2,0.0,0,PBKS
62,ravindra jadeja,46.0,4,3,14,2,0,1,3.5,0,RR
63,shardul thakur,45.5,3,4,12,1,0,0,0.0,0,MI
64,krunal pandya,45.5,3,4,15,0,0,1,0.0,0,RCB
65,rishabh pant,45.0,3,0,0,11,0,3,7.0,0,LSG
66,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
67,kuldeep yadav,44.0,4,3,18,0,0,2,0.0,0,DC
68,aiden markram,43.5,3,0,2,9,4,2,0.0,0,LSG
69,tristan stubbs,42.0,4,0,0,7,4,3,0.0,0,DC
70,mohammed siraj,41.5,3,2,25,0,0,1,0.0,0,GT
71,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
72,yuzvendra chahal,39.5,4,3,16,0,0,1,0.0,0,PBKS
73,noor ahmad,38.0,4,1,20,0,1,3,0.0,0,CSK
74,avesh khan,38.0,2,3,17,0,0,0,0.0,0,LSG
75,khaleel ahmed,38.0,4,1,31,0,0,0,0.0,0,CSK
76,m choudhary,37.5,3,0,0,4,7,0,0.0,0,LSG
77,brijesh sharma,37.5,2,3,14,0,0,1,0.0,0,RR
78,romario shepherd,37.5,3,3,5,2,1,0,0.0,0,RCB
79,ashok sharma,36.5,3,2,20,0,0,1,0.0,0,GT
80,david miller,36.5,4,0,0,8,4,1,0.0,0,DC
81,m siddharth,35.5,2,2,19,0,0,1,0.0,0,LSG
82,rinku singh,33.5,4,0,0,8,1,4,0.0,0,KKR
83,cameron green,33.0,4,1,4,5,2,1,0.0,0,KKR
84,aniket verma,32.5,4,0,0,4,5,2,0.0,0,SRH
85,hardik pandya,32.0,2,1,10,5,0,1,0.0,0,MI
86,shashank singh,32.0,4,2,7,3,1,0,0.0,0,PBKS
87,jasprit bumrah,31.5,3,0,22,1,0,0,7.0,0,MI
88,digvesh singh,30.5,2,2,14,0,0,1,0.0,0,LSG
89,ayush badoni,30.0,3,0,0,8,2,0,0.0,0,LSG
90,phil salt,29.5,3,0,0,5,2,4,0.0,0,RCB
91,riyan parag,29.0,4,1,3,2,4,0,0.0,0,RR
92,suyash sharma,29.0,2,2,15,0,0,0,0.0,0,RCB
93,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
94,surya kumar yadav,28.5,3,0,0,6,3,0,0.0,0,MI
95,tilak varma,27.5,3,0,0,6,0,5,0.0,0,MI
96,mitchell marsh,26.5,3,0,0,5,4,0,0.0,0,LSG
97,tushar deshpande,26.5,2,2,10,0,0,1,0.0,0,RR
98,shimron hetmyer,25.5,4,0,0,1,2,5,3.5,0,RR
99,mohsin khan,24.5,1,1,15,0,0,1,0.0,0,LSG
100,josh hazlewood,24.5,1,2,8,0,0,1,0.0,0,RCB
101,am ghazanfar,24.0,2,2,10,0,0,0,0.0,0,MI
102,vipraj nigam,22.0,3,1,10,2,0,0,0.0,0,DC
103,naman dhir,22.0,3,0,0,6,2,0,0.0,0,MI
104,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
105,deepak chahar,20.5,2,1,11,1,0,0,0.0,0,MI
106,mitchell santner,20.0,1,1,8,2,0,0,0.0,0,MI
107,glenn phillips,19.5,3,0,0,2,2,3,0.0,0,GT
108,rovman powell,19.5,2,0,0,4,2,1,0.0,0,KKR
109,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
110,abdul samad,18.5,3,0,0,5,1,1,0.0,0,LSG
111,nitish rana,18.5,3,0,0,3,1,3,0.0,0,DC
112,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
113,ruturaj gaikwad,17.0,4,0,0,4,1,0,3.5,0,CSK
114,sherfane rutherford,17.0,3,0,0,3,2,1,0.0,0,MI
115,harshal patel,13.5,3,0,11,1,0,0,0.0,0,SRH
116,nehal wadhera,12.0,4,0,0,0,2,2,0.0,0,PBKS
117,varun chakaravarthy,11.0,2,0,6,0,0,2,0.0,0,KKR
118,rahul tewatia,11.0,3,0,0,2,1,1,0.0,0,GT
119,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
120,jitesh sharma,10.0,3,0,0,0,0,3,0.0,1,RCB
121,venkatesh iyer,9.5,1,0,0,1,2,0,0.0,0,RCB
122,ashutosh sharma,9.5,1,0,0,1,2,0,0.0,0,DC
123,marcus stoinis,9.5,4,0,1,2,0,0,3.5,0,PBKS
124,liam livingstone,8.5,1,0,0,0,1,2,0.0,0,SRH
125,akeal hosein,8.5,1,0,6,0,0,1,0.0,0,CSK
126,dewald brevis,7.5,1,0,0,0,0,3,0.0,0,CSK
127,ramandeep singh,7.5,4,0,0,1,0,2,0.0,0,KKR
128,salil arora,7.0,3,0,0,0,2,0,0.0,0,SRH
129,kartik sharma,7.0,3,0,0,0,2,0,0.0,0,CSK
130,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
131,trent boult,7.0,2,0,7,0,0,0,0.0,0,MI
132,auqib nabi,6.5,1,0,4,1,0,0,0.0,0,DC
133,mayank markande,6.5,2,0,4,0,0,1,0.0,0,MI
134,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
135,shahrukh khan,6.0,3,0,0,1,1,0,0.0,0,GT
136,nicholas pooran,6.0,3,0,0,1,1,0,0.0,0,LSG
137,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
138,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
139,donovan ferreira,2.5,3,0,0,0,0,1,0.0,0,RR
