POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,devdutt padikkal,42.0,1,0,0,7,4,3,0.0,0,RCB
2,ishan kishan,40.5,1,0,0,8,5,0,0.0,0,SRH
3,jacob duffy,37.0,1,3,13,0,0,0,0.0,0,RCB
4,virat kohli,35.5,1,0,0,5,5,1,0.0,0,RCB
5,romario shepherd,29.0,1,3,5,0,0,0,0.0,0,RCB
6,aniket verma,21.5,1,0,0,3,4,0,0.0,0,SRH
7,david payne,19.0,1,2,5,0,0,0,0.0,0,SRH
8,abhinandan singh,16.5,1,1,7,0,0,1,0.0,0,RCB
9,bhuvneshwar kumar,16.0,1,1,9,0,0,0,0.0,0,RCB
10,rajat patidar,15.5,1,0,0,2,3,0,0.0,0,RCB
11,jaydev unadkat,15.5,1,1,6,0,0,1,0.0,0,SRH
12,heinrich klaasen,13.5,1,0,0,2,1,2,0.0,0,SRH
13,harsh dubey,13.5,1,1,4,0,0,1,0.0,0,SRH
14,suyash sharma,13.0,1,1,6,0,0,0,0.0,0,RCB
15,phil salt,12.5,1,0,0,2,0,3,0.0,0,RCB
16,tim david,6.0,1,0,0,1,1,0,0.0,0,RCB
17,nitish kumar reddy,5.0,1,0,5,0,0,0,0.0,0,SRH
18,travis head,5.0,1,0,0,2,0,0,0.0,0,SRH
19,salil arora,3.5,1,0,0,0,1,0,0.0,0,SRH
20,abhishek sharma,3.5,1,0,0,0,1,0,0.0,0,SRH
21,eshan malinga,3.0,1,0,3,0,0,0,0.0,0,SRH
22,harshal patel,3.0,1,0,3,0,0,0,0.0,0,SRH
23,jitesh sharma,2.5,1,0,0,0,0,1,0.0,0,RCB
24,krunal pandya,1.0,1,0,1,0,0,0,0.0,0,RCB
