POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,anshul kamboj,164.5,6,13,53,2,2,1,0.0,0,CSK
2,kagiso rabada,155.0,6,10,57,3,2,3,0.0,0,GT
3,prasidh krishna,148.0,6,12,52,0,0,1,3.5,0,GT
4,prince yadav,136.5,5,11,54,0,0,1,0.0,0,LSG
5,vaibhav sooryavanshi,136.0,6,0,0,24,20,0,0.0,0,RR
6,bhuvneshwar kumar,135.0,6,10,51,1,0,1,0.0,0,RCB
7,jofra archer,131.0,6,8,58,1,0,3,7.0,0,RR
8,jos buttler,130.5,6,0,0,25,9,8,10.5,0,GT
9,jamie overton,128.5,5,8,30,8,4,1,0.0,0,CSK
10,sunil narine,124.5,6,6,61,2,4,1,0.0,0,KKR
11,shubman gill,124.0,5,0,0,27,10,5,0.0,0,GT
12,nitish kumar reddy,123.5,6,4,24,7,11,5,0.0,0,SRH
13,kartik tyagi,123.5,7,8,51,1,1,3,0.0,0,KKR
14,rajat patidar,123.0,6,0,0,12,22,4,0.0,0,RCB
15,ishan kishan,122.5,6,0,0,22,12,4,7.0,1,SRH
16,ravi bishnoi,116.0,6,10,33,0,0,4,0.0,0,RR
17,virat kohli,114.0,6,0,0,28,8,4,0.0,0,RCB
18,prabhsimran singh,113.0,6,0,0,22,11,4,3.5,0,PBKS
19,cooper connolly,112.5,6,0,0,21,14,2,0.0,0,PBKS
20,mohammed siraj,112.5,6,6,63,0,0,3,0.0,0,GT
21,eshan malinga,112.0,6,8,40,0,0,1,10.5,0,SRH
22,mohammad shami,112.0,6,5,66,1,1,2,0.0,0,LSG
23,priyansh arya,111.0,5,0,0,14,20,0,0.0,0,PBKS
24,yashasvi jaiswal,110.5,6,0,0,23,12,2,0.0,0,RR
25,dhruv jurel,109.5,6,0,0,17,8,8,10.5,1,RR
26,abhishek sharma,107.5,6,0,2,15,17,1,0.0,0,SRH
27,heinrich klaasen,104.0,6,0,0,19,10,5,0.0,0,SRH
28,arshdeep singh,103.5,6,6,51,0,0,3,0.0,0,PBKS
29,rashid khan,103.0,6,6,48,3,0,1,0.0,0,GT
30,vaibhav arora,102.0,7,7,47,0,0,1,3.5,0,KKR
31,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
32,krunal pandya,99.0,6,8,37,0,1,1,0.0,0,RCB
33,shreyas iyer,98.0,6,0,0,14,14,2,0.0,0,PBKS
34,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
35,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
36,cameron green,96.5,7,1,12,16,7,4,0.0,0,KKR
37,lungisani ngidi,95.5,5,7,40,0,0,0,3.5,0,DC
38,mukesh kumar,95.5,5,5,46,0,0,3,7.0,0,DC
39,sanju samson,93.5,6,0,0,21,9,1,0.0,0,CSK
40,angkrish raghuvanshi,93.0,7,0,0,23,7,2,0.0,0,KKR
41,nandre burger,92.0,6,6,50,0,0,0,0.0,0,RR
42,devdutt padikkal,88.0,6,0,0,17,7,6,0.0,0,RCB
43,aiden markram,88.0,6,0,4,17,9,4,0.0,0,LSG
44,tilak varma,86.5,6,0,0,16,7,6,0.0,0,MI
45,k l rahul,86.5,5,0,0,19,7,2,3.5,0,DC
46,xavier bartlett,86.0,6,4,37,0,1,7,0.0,0,PBKS
47,tim david,85.5,6,0,1,12,14,1,0.0,0,RCB
48,shivang kumar,85.5,5,5,33,3,1,0,3.5,0,SRH
49,vyshak vijaykumar,85.0,6,6,33,0,0,0,7.0,0,PBKS
50,hardik pandya,85.0,5,3,22,12,2,2,0.0,0,MI
51,sarfaraz khan,85.0,6,0,0,20,6,3,3.5,0,CSK
52,ravindra jadeja,85.0,6,5,24,8,0,1,3.5,0,RR
53,marco jansen,81.5,6,5,38,0,1,2,0.0,0,PBKS
54,noor ahmad,79.5,6,4,35,0,1,4,0.0,0,CSK
55,anukul roy,78.0,7,4,26,2,2,2,7.0,0,KKR
56,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
57,sameer rizvi,77.0,5,0,0,13,11,0,0.0,0,DC
58,axar patel,76.0,5,5,31,3,0,1,0.0,0,DC
59,rishabh pant,76.0,6,0,0,14,5,4,10.5,0,LSG
60,washington sundar,76.0,6,1,8,17,3,2,0.0,0,GT
61,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
62,varun chakaravarthy,73.0,5,5,30,0,0,2,0.0,0,KKR
63,harsh dubey,73.0,5,5,28,2,0,2,0.0,0,SRH
64,sai sudharsan,72.5,6,0,0,17,5,1,7.0,0,GT
65,naman dhir,71.5,6,0,0,15,6,4,0.0,0,MI
66,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
67,am ghazanfar,70.0,4,6,28,0,0,0,0.0,0,MI
68,ryan rickelton,70.0,5,0,0,9,12,1,0.0,0,MI
69,travis head,67.5,6,0,0,20,5,0,0.0,0,SRH
70,mukul choudhary,66.5,6,0,0,9,11,1,0.0,0,LSG
71,mitchell marsh,66.5,6,0,0,12,9,2,0.0,0,LSG
72,rasikh dar,65.5,3,5,25,0,0,1,0.0,0,RCB
73,jasprit bumrah,65.5,6,1,49,1,0,0,7.0,0,MI
74,kuldeep yadav,65.0,5,5,25,0,0,2,0.0,0,DC
75,quinton de kock,65.0,2,0,0,9,8,2,0.0,1,MI
76,shardul thakur,64.5,5,6,17,1,0,0,0.0,0,MI
77,rohit sharma,63.5,4,0,0,13,8,0,0.0,0,MI
78,mitchell santner,62.0,3,4,24,3,0,1,0.0,0,MI
79,ayush badoni,62.0,6,0,0,18,4,0,0.0,0,LSG
80,praful hinge,61.5,2,5,21,0,0,1,0.0,0,SRH
81,shivam dube,61.5,6,1,2,11,5,3,0.0,0,CSK
82,pathum nissanka,61.5,5,0,0,17,4,2,0.0,0,DC
83,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
84,tristan stubbs,61.0,5,0,0,11,5,4,0.0,0,DC
85,ajinkya rahane,59.5,7,0,0,8,9,2,0.0,0,KKR
86,suyash sharma,59.0,5,4,31,0,0,0,0.0,0,RCB
87,rinku singh,58.5,7,0,0,13,3,5,0.0,0,KKR
88,t natarajan,57.5,5,4,24,0,0,1,0.0,0,DC
89,sakib hussain,57.0,2,5,19,0,0,0,0.0,0,SRH
90,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
91,yuzvendra chahal,57.0,6,4,24,0,0,2,0.0,0,PBKS
92,tushar deshpande,54.5,3,3,17,0,3,1,3.5,0,RR
93,sherfane rutherford,54.0,6,0,0,4,11,1,0.0,0,MI
94,m siddharth,54.0,3,4,21,0,0,2,0.0,0,LSG
95,shashank singh,54.0,6,3,10,4,3,1,0.0,0,PBKS
96,josh hazlewood,52.5,3,3,29,0,0,1,0.0,0,RCB
97,rovman powell,52.0,5,0,0,9,7,2,0.0,0,KKR
98,david miller,51.0,5,0,0,9,6,3,0.0,0,DC
99,digvesh singh,50.0,4,3,24,0,0,2,0.0,0,LSG
100,surya kumar yadav,49.5,6,0,0,12,4,1,0.0,0,MI
101,romario shepherd,49.0,6,3,8,3,2,1,0.0,0,RCB
102,finn allen,46.5,5,0,0,13,4,0,0.0,0,KKR
103,riyan parag,45.5,6,2,5,4,4,1,0.0,0,RR
104,ramandeep singh,45.0,7,1,1,8,2,4,0.0,0,KKR
105,ashwani kumar,45.0,1,4,14,0,0,0,0.0,0,MI
106,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
107,gurjapneet singh,42.5,2,2,21,0,0,3,0.0,0,CSK
108,donovan ferreira,42.0,5,0,0,7,4,3,0.0,0,RR
109,brijesh sharma,41.5,3,3,18,0,0,1,0.0,0,RR
110,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
111,mohsin khan,40.5,2,2,24,0,0,1,0.0,0,LSG
112,aniket verma,37.5,6,0,0,5,5,3,0.0,0,SRH
113,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
114,ruturaj gaikwad,34.5,6,0,0,8,1,3,3.5,0,CSK
115,dewald brevis,32.0,3,0,0,4,2,6,0.0,0,CSK
116,jitesh sharma,32.0,6,0,0,4,2,5,0.0,1,RCB
117,salil arora,31.5,5,0,0,4,4,3,0.0,0,SRH
118,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
119,marcus stoinis,29.0,6,0,1,6,2,1,3.5,0,PBKS
120,shimron hetmyer,25.5,5,0,0,1,2,5,3.5,0,RR
121,deepak chahar,25.0,3,1,13,1,0,1,0.0,0,MI
122,nicholas pooran,24.0,6,0,0,2,3,2,3.5,0,LSG
123,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
124,akeal hosein,22.5,2,1,13,0,0,1,0.0,0,CSK
125,vipraj nigam,22.0,3,1,10,2,0,0,0.0,0,DC
126,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
127,mukesh choudhary,20.0,1,2,6,0,0,0,0.0,0,CSK
128,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
129,trent boult,19.0,3,1,12,0,0,0,0.0,0,MI
130,rahul tewatia,18.5,6,0,0,4,1,2,0.0,0,GT
131,nitish rana,18.5,3,0,0,3,1,3,0.0,0,DC
132,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
133,nehal wadhera,18.0,5,0,0,1,3,2,0.0,0,PBKS
134,tim seifert,17.0,2,0,0,2,1,1,3.5,1,KKR
135,yash raj punja,17.0,1,1,10,0,0,0,0.0,0,RR
136,george linde,16.0,2,0,6,4,0,0,0.0,0,LSG
137,matthew short,15.0,2,0,5,3,0,1,0.0,0,CSK
138,shahrukh khan,14.5,6,0,0,2,2,1,0.0,0,GT
139,liam livingstone,13.5,2,0,0,0,1,4,0.0,0,SRH
140,harshal patel,13.5,3,0,11,1,0,0,0.0,0,SRH
141,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
