POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,vaibhav sooryavanshi,436.5,16,0,0,63,72,2,0.0,0,RR
2,kagiso rabada,427.0,17,29,172,5,2,7,0.0,0,GT
3,jofra archer,396.5,16,25,158,4,4,8,1.5,0,RR
4,bhuvneshwar kumar,379.5,16,28,152,3,1,1,0.0,0,RCB
5,shubman gill,369.5,16,0,0,74,33,12,2.0,0,GT
6,sai sudharsan,340.5,17,0,0,75,30,4,1.0,0,GT
7,abhishek sharma,325.5,15,0,6,50,43,10,0.0,0,SRH
8,mohammed siraj,320.5,16,19,172,1,0,4,0.0,0,GT
9,ishan kishan,319.0,15,0,0,60,32,9,2.0,1,SRH
10,virat kohli,314.5,16,0,0,73,25,9,0.0,0,RCB
11,jos buttler,306.0,17,0,0,51,26,25,1.5,1,GT
12,anshul kamboj,303.0,14,21,117,3,4,2,0.5,0,CSK
13,rashid khan,300.0,17,21,117,4,2,4,0.0,0,GT
14,eshan malinga,287.0,15,20,117,0,0,4,2.0,0,SRH
15,krunal pandya,282.5,16,14,88,20,11,2,0.0,0,RCB
16,k l rahul,281.5,14,0,0,56,31,2,0.5,1,DC
17,dhruv jurel,281.0,16,0,0,47,24,18,2.0,1,RR
18,mitchell marsh,279.5,13,0,0,51,36,4,0.0,0,LSG
19,heinrich klaasen,279.0,15,0,0,48,31,13,0.0,0,SRH
20,sunil narine,268.5,13,15,137,2,4,3,0.0,0,KKR
21,kartik tyagi,264.5,14,18,113,1,1,4,0.5,0,KKR
22,rajat patidar,262.0,15,0,0,30,42,10,0.0,0,RCB
23,nitish kumar reddy,262.0,14,8,57,19,21,10,0.0,0,SRH
24,jason holder,260.0,11,17,94,3,3,8,0.0,0,GT
25,prabhsimran singh,259.5,14,0,0,55,23,7,0.5,1,PBKS
26,devdutt padikkal,255.0,16,0,0,49,24,13,1.0,0,RCB
27,josh hazlewood,254.0,13,15,126,0,0,8,0.0,0,RCB
28,sanju samson,252.0,14,0,0,53,24,4,0.5,2,CSK
29,cooper connolly,249.5,14,0,0,43,32,4,1.0,0,PBKS
30,prince yadav,248.0,13,16,120,0,0,4,0.0,0,LSG
31,ryan rickelton,246.0,12,0,0,31,38,9,0.0,0,MI
32,shreyas iyer,244.5,14,0,0,39,30,8,0.0,0,PBKS
33,axar patel,240.5,14,11,82,16,6,7,0.0,0,DC
34,mohammad shami,239.0,13,12,132,2,3,3,0.0,0,LSG
35,cameron green,236.5,14,7,47,22,17,8,0.0,0,KKR
36,rasikh dar,233.5,12,19,84,0,0,3,0.0,0,RCB
37,jamie overton,223.0,10,14,60,13,6,1,0.0,0,CSK
38,nandre burger,221.5,13,14,110,0,1,4,0.0,0,RR
39,arshdeep singh,220.0,14,14,109,0,0,4,0.0,0,PBKS
40,yashasvi jaiswal,219.0,16,0,0,52,18,4,1.0,0,RR
41,prasidh krishna,215.5,12,16,79,1,0,5,0.5,0,GT
42,travis head,210.5,15,1,2,46,23,0,0.0,0,SRH
43,ravindra jadeja,206.5,14,10,53,24,5,1,0.5,0,RR
44,noor ahmad,201.5,14,13,94,0,1,4,0.0,0,CSK
45,angkrish raghuvanshi,200.0,12,0,0,40,19,5,0.5,1,KKR
46,sakib hussain,200.0,11,15,87,1,0,1,0.0,0,SRH
47,lungisani ngidi,196.5,11,13,96,0,0,0,0.5,0,DC
48,priyansh arya,193.5,13,0,0,27,32,2,0.0,0,PBKS
