POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,abhishek sharma,179.5,7,0,2,25,27,3,0.0,0,SRH
2,jofra archer,172.0,7,11,75,1,0,3,7.0,0,RR
3,prince yadav,166.0,6,13,67,0,0,2,0.0,0,LSG
4,anshul kamboj,164.5,6,13,53,2,2,1,0.0,0,CSK
5,kagiso rabada,155.0,6,10,57,3,2,3,0.0,0,GT
6,eshan malinga,153.0,7,12,50,0,0,1,10.5,0,SRH
7,prasidh krishna,148.0,6,12,52,0,0,1,3.5,0,GT
8,mohammad shami,144.5,7,7,81,1,2,2,0.0,0,LSG
9,vaibhav sooryavanshi,141.0,7,0,0,26,20,0,0.0,0,RR
10,bhuvneshwar kumar,135.0,6,10,51,1,0,1,0.0,0,RCB
11,nitish kumar reddy,131.0,7,4,29,7,11,6,0.0,0,SRH
12,ishan kishan,131.0,7,0,0,24,13,4,7.0,1,SRH
13,jos buttler,130.5,6,0,0,25,9,8,10.5,0,GT
14,ravi bishnoi,129.0,7,11,39,0,0,4,0.0,0,RR
15,jamie overton,128.5,5,8,30,8,4,1,0.0,0,CSK
16,sunil narine,124.5,6,6,61,2,4,1,0.0,0,KKR
17,shubman gill,124.0,5,0,0,27,10,5,0.0,0,GT
18,kartik tyagi,123.5,7,8,51,1,1,3,0.0,0,KKR
19,rajat patidar,123.0,6,0,0,12,22,4,0.0,0,RCB
20,heinrich klaasen,122.0,7,0,0,22,13,5,0.0,0,SRH
21,nandre burger,121.0,7,8,65,0,0,0,0.0,0,RR
22,yashasvi jaiswal,120.5,7,0,0,27,12,2,0.0,0,RR
23,dhruv jurel,117.0,7,0,0,17,8,11,10.5,1,RR
24,virat kohli,114.0,6,0,0,28,8,4,0.0,0,RCB
25,prabhsimran singh,113.0,6,0,0,22,11,4,3.5,0,PBKS
26,cooper connolly,112.5,6,0,0,21,14,2,0.0,0,PBKS
27,mohammed siraj,112.5,6,6,63,0,0,3,0.0,0,GT
28,priyansh arya,111.0,5,0,0,14,20,0,0.0,0,PBKS
29,ravindra jadeja,109.5,7,6,33,10,1,1,3.5,0,RR
30,arshdeep singh,103.5,6,6,51,0,0,3,0.0,0,PBKS
31,rashid khan,103.0,6,6,48,3,0,1,0.0,0,GT
32,harsh dubey,103.0,6,8,34,2,0,2,0.0,0,SRH
33,lungisani ngidi,102.5,6,7,47,0,0,0,3.5,0,DC
34,vaibhav arora,102.0,7,7,47,0,0,1,3.5,0,KKR
35,mukesh kumar,101.5,6,5,52,0,0,3,7.0,0,DC
36,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
37,k l rahul,99.5,6,0,0,20,10,2,3.5,0,DC
38,krunal pandya,99.0,6,8,37,0,1,1,0.0,0,RCB
39,shreyas iyer,98.0,6,0,0,14,14,2,0.0,0,PBKS
40,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
41,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
42,cameron green,96.5,7,1,12,16,7,4,0.0,0,KKR
43,sanju samson,93.5,6,0,0,21,9,1,0.0,0,CSK
44,angkrish raghuvanshi,93.0,7,0,0,23,7,2,0.0,0,KKR
45,sameer rizvi,91.5,6,0,0,15,13,1,0.0,0,DC
46,mitchell marsh,91.5,7,0,0,18,11,2,0.0,0,LSG
47,devdutt padikkal,88.0,6,0,0,17,7,6,0.0,0,RCB
48,aiden markram,88.0,7,0,4,17,9,4,0.0,0,LSG
49,shivang kumar,87.5,6,5,35,3,1,0,3.5,0,SRH
50,tilak varma,86.5,6,0,0,16,7,6,0.0,0,MI
51,xavier bartlett,86.0,6,4,37,0,1,7,0.0,0,PBKS
52,tim david,85.5,6,0,1,12,14,1,0.0,0,RCB
53,vyshak vijaykumar,85.0,6,6,33,0,0,0,7.0,0,PBKS
54,hardik pandya,85.0,5,3,22,12,2,2,0.0,0,MI
55,sarfaraz khan,85.0,6,0,0,20,6,3,3.5,0,CSK
56,axar patel,84.0,6,6,32,3,0,1,0.0,0,DC
57,marco jansen,81.5,6,5,38,0,1,2,0.0,0,PBKS
58,rishabh pant,81.0,7,0,0,14,5,6,10.5,0,LSG
59,noor ahmad,79.5,6,4,35,0,1,4,0.0,0,CSK
60,travis head,79.5,7,0,0,22,7,0,0.0,0,SRH
61,anukul roy,78.0,7,4,26,2,2,2,7.0,0,KKR
62,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
63,washington sundar,76.0,6,1,8,17,3,2,0.0,0,GT
64,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
65,sakib hussain,74.5,3,6,27,0,0,1,0.0,0,SRH
66,varun chakaravarthy,73.0,5,5,30,0,0,2,0.0,0,KKR
67,sai sudharsan,72.5,6,0,0,17,5,1,7.0,0,GT
