POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,sameer rizvi,74.5,2,0,0,12,11,0,0.0,0,DC
2,devdutt padikkal,69.5,2,0,0,12,6,5,0.0,0,RCB
3,nitish kumar reddy,69.0,3,2,11,7,6,1,0.0,0,SRH
4,anshul kamboj,66.5,3,5,23,2,1,0,0.0,0,CSK
5,sarfaraz khan,63.0,3,0,0,16,4,1,3.5,0,CSK
6,ishan kishan,62.5,3,0,0,11,5,2,7.0,1,SRH
7,ravi bishnoi,60.0,2,5,17,0,0,2,0.0,0,RR
8,jacob duffy,58.0,2,5,20,0,0,0,0.0,0,RCB
9,dhruv jurel,57.5,2,0,0,9,5,3,7.0,0,RR
10,jaydev unadkat,57.5,3,4,19,0,0,3,0.0,0,SRH
11,harsh dubey,57.0,3,4,19,2,0,2,0.0,0,SRH
12,rohit sharma,55.0,2,0,0,11,7,0,0.0,0,MI
13,vyshak vijaykumar,54.0,3,5,16,0,0,0,0.0,0,PBKS
14,prasidh krishna,53.5,2,4,20,0,0,1,0.0,0,GT
15,heinrich klaasen,52.5,3,0,0,11,4,2,0.0,0,SRH
16,eshan malinga,52.0,3,3,18,0,0,1,10.5,0,SRH
17,prince yadav,51.5,2,4,21,0,0,1,0.0,0,LSG
18,mohammad shami,51.0,2,3,30,0,0,0,0.0,0,LSG
19,xavier bartlett,51.0,3,3,24,0,1,1,0.0,0,PBKS
20,bhuvneshwar kumar,51.0,2,4,20,0,0,0,0.0,0,RCB
21,cooper connolly,50.5,3,0,0,11,5,1,0.0,0,PBKS
22,angkrish raghuvanshi,50.0,3,0,0,12,4,0,0.0,0,KKR
23,mukesh kumar,49.5,2,2,21,0,0,3,7.0,0,DC
24,ryan rickelton,48.5,2,0,0,6,8,1,0.0,0,MI
25,kagiso rabada,48.5,2,3,18,1,2,0,0.0,0,GT
26,lungi ngidi,48.0,2,4,17,0,0,0,0.0,0,DC
27,vaibhav sooryavanshi,46.5,2,0,0,9,6,0,0.0,0,RR
28,virat kohli,46.5,2,0,0,7,6,2,0.0,0,RCB
29,jofra archer,46.0,2,2,27,0,0,2,0.0,0,RR
30,tim david,44.5,2,0,0,4,9,0,0.0,0,RCB
31,rajat patidar,44.0,2,0,0,3,9,2,0.0,0,RCB
32,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
33,t natarajan,43.0,2,4,12,0,0,0,0.0,0,DC
34,rishabh pant,42.5,2,0,0,10,0,3,7.0,0,LSG
35,prabhsimran singh,42.5,3,0,0,7,5,3,0.0,0,PBKS
36,nandre burger,42.0,2,3,21,0,0,0,0.0,0,RR
37,yashasvi jaiswal,42.0,2,0,0,9,4,1,0.0,0,RR
38,jamie overton,42.0,2,1,6,6,4,0,0.0,0,CSK
39,finn allen,41.5,3,0,0,11,4,0,0.0,0,KKR
40,sai sudharsan,41.0,2,0,0,11,3,0,0.0,0,GT
41,shivam dube,39.5,3,1,2,7,3,1,0.0,0,CSK
42,marco jansen,39.0,3,2,19,0,1,1,0.0,0,PBKS
43,abhinandan singh,39.0,2,3,13,0,0,2,0.0,0,RCB
44,vaibhav arora,38.0,3,3,17,0,0,0,0.0,0,KKR
45,rashid khan,38.0,2,2,14,3,0,1,0.0,0,GT
46,yuzvendra chahal,36.5,3,3,13,0,0,1,0.0,0,PBKS
47,ayush mhatre,35.5,3,0,0,6,5,0,0.0,0,CSK
48,ashok sharma,34.5,2,2,18,0,0,1,0.0,0,GT
49,ravindra jadeja,34.5,2,2,12,1,0,1,3.5,0,RR
50,shardul thakur,34.0,2,3,10,0,0,0,0.0,0,MI
51,axar patel,33.5,2,2,17,0,0,1,0.0,0,DC
52,shreyas iyer,33.0,3,0,0,4,5,1,0.0,0,PBKS
53,travis head,33.0,3,0,0,9,3,0,0.0,0,SRH
54,ajinkya rahane,33.0,3,0,0,4,5,1,0.0,0,KKR
55,aiden markram,32.5,2,0,2,7,3,1,0.0,0,LSG
56,jos buttler,32.0,2,0,0,8,2,2,0.0,0,GT
57,kartik tyagi,31.5,3,2,15,1,0,0,0.0,0,KKR
58,kuldeep yadav,31.0,2,2,12,0,0,2,0.0,0,DC
59,rinku singh,31.0,3,0,0,8,1,3,0.0,0,KKR
60,phil salt,29.5,2,0,0,5,2,4,0.0,0,RCB
61,romario shepherd,29.0,2,3,5,0,0,0,0.0,0,RCB
62,suyash sharma,29.0,2,2,15,0,0,0,0.0,0,RCB
63,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
64,shivang kumar,28.5,2,1,13,2,0,0,3.5,0,SRH
65,abhishek sharma,28.5,3,0,1,4,5,0,0.0,0,SRH
66,khaleel ahmed,28.0,3,0,28,0,0,0,0.0,0,CSK
67,mohammed siraj,26.5,2,1,17,0,0,1,0.0,0,GT
68,sunil narine,26.0,2,1,12,0,2,0,0.0,0,KKR
69,priyansh arya,25.0,2,0,0,3,5,0,0.0,0,PBKS
70,arshdeep singh,25.0,3,0,20,0,0,2,0.0,0,PBKS
71,surya kumar yadav,25.0,2,0,0,6,2,0,0.0,0,MI
72,mohsin khan,24.5,1,1,15,0,0,1,0.0,0,LSG
73,noor ahmad,24.5,3,0,16,0,1,2,0.0,0,CSK
74,aniket verma,24.0,3,0,0,3,4,1,0.0,0,SRH
75,hardik pandya,24.0,1,1,7,3,0,1,0.0,0,MI
76,jasprit bumrah,24.0,2,0,17,0,0,0,7.0,0,MI
77,washington sundar,23.0,2,1,6,3,0,1,0.0,0,GT
78,krunal pandya,22.0,2,2,8,0,0,0,0.0,0,RCB
79,anukul roy,21.5,3,1,5,0,0,1,7.0,0,KKR
80,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
81,avesh khan,21.0,1,2,7,0,0,0,0.0,0,LSG
82,mitchell marsh,20.5,2,0,0,4,3,0,0.0,0,LSG
83,mitchell santner,20.0,1,1,8,2,0,0,0.0,0,MI
84,shubman gill,20.0,1,0,0,6,0,2,0.0,0,GT
85,riyan parag,19.5,2,1,3,1,2,0,0.0,0,RR
86,m siddharth,19.5,1,1,10,0,0,1,0.0,0,LSG
87,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
88,abdul samad,18.5,2,0,0,5,1,1,0.0,0,LSG
