POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,devdutt padikkal,42.0,1,0,0,7,4,3,0.0,0,RCB
2,ryan rickelton,41.0,1,0,0,4,8,0,0.0,0,MI
3,ishan kishan,40.5,1,0,0,8,5,0,0.0,0,SRH
4,rohit sharma,39.0,1,0,0,6,6,0,0.0,0,MI
5,jacob duffy,37.0,1,3,13,0,0,0,0.0,0,RCB
6,virat kohli,35.5,1,0,0,5,5,1,0.0,0,RCB
7,shardul thakur,31.0,1,3,7,0,0,0,0.0,0,MI
8,jofra archer,31.0,1,2,17,0,0,0,0.0,0,RR
9,vaibhav sooryavanshi,30.5,1,0,0,4,5,0,0.0,0,RR
10,romario shepherd,29.0,1,3,5,0,0,0,0.0,0,RCB
11,nandre burger,28.0,1,2,14,0,0,0,0.0,0,RR
12,ajinkya rahane,28.0,1,0,0,3,5,0,0.0,0,KKR
13,angkrish raghuvanshi,25.0,1,0,0,6,2,0,0.0,0,KKR
14,ravindra jadeja,25.0,1,2,11,0,0,0,0.0,0,RR
15,anshul kamboj,24.5,1,2,8,1,0,0,0.0,0,CSK
16,hardik pandya,24.0,1,1,7,3,0,1,0.0,0,MI
17,finn allen,22.0,1,0,0,6,2,0,0.0,0,KKR
18,aniket verma,21.5,1,0,0,3,4,0,0.0,0,SRH
19,ravi bishnoi,20.0,1,1,8,0,0,2,0.0,0,RR
20,david payne,19.0,1,2,5,0,0,0,0.0,0,SRH
21,dhruv jurel,18.5,1,0,0,4,0,2,3.5,0,RR
22,brijesh sharma,17.0,1,1,10,0,0,0,0.0,0,RR
23,abhinandan singh,16.5,1,1,7,0,0,1,0.0,0,RCB
24,kartik tyagi,16.0,1,1,9,0,0,0,0.0,0,KKR
25,bhuvneshwar kumar,16.0,1,1,9,0,0,0,0.0,0,RCB
26,rajat patidar,15.5,1,0,0,2,3,0,0.0,0,RCB
27,jaydev unadkat,15.5,1,1,6,0,0,1,0.0,0,SRH
28,vaibhav arora,15.0,1,1,8,0,0,0,0.0,0,KKR
29,n tilak varma,15.0,1,0,0,4,0,2,0.0,0,MI
30,heinrich klaasen,13.5,1,0,0,2,1,2,0.0,0,SRH
31,yashasvi jaiswal,13.5,1,0,0,3,1,1,0.0,0,RR
32,harsh dubey,13.5,1,1,4,0,0,1,0.0,0,SRH
33,suyash sharma,13.0,1,1,6,0,0,0,0.0,0,RCB
34,jamie overton,13.0,1,0,1,2,2,0,0.0,0,CSK
35,sunil narine,13.0,1,1,6,0,0,0,0.0,0,KKR
36,phil salt,12.5,1,0,0,2,0,3,0.0,0,RCB
37,rinku singh,12.5,1,0,0,4,0,1,0.0,0,KKR
38,sarfaraz khan,11.0,1,0,0,2,1,1,0.0,0,CSK
39,anukul roy,10.5,1,0,1,0,0,1,7.0,0,KKR
40,sandeep sharma,10.0,1,1,3,0,0,0,0.0,0,RR
41,khaleel ahmed,10.0,1,0,10,0,0,0,0.0,0,CSK
42,surya kumar yadav,7.5,1,0,0,3,0,0,0.0,0,MI
43,trent boult,7.0,1,0,7,0,0,0,0.0,0,MI
44,riyan parag,6.0,1,0,0,1,1,0,0.0,0,RR
45,tim david,6.0,1,0,0,1,1,0,0.0,0,RCB
46,cameron green,6.0,1,0,0,1,1,0,0.0,0,KKR
47,allah ghazanfar,6.0,1,0,6,0,0,0,0.0,0,MI
48,blessing muzarabani,6.0,1,0,6,0,0,0,0.0,0,KKR
49,varun chakaravarthy,5.0,1,0,5,0,0,0,0.0,0,KKR
50,nitish kumar reddy,5.0,1,0,5,0,0,0,0.0,0,SRH
51,travis head,5.0,1,0,0,2,0,0,0.0,0,SRH
52,matt henry,4.5,1,0,2,1,0,0,0.0,0,CSK
53,noor ahmad,4.0,1,0,4,0,0,0,0.0,0,CSK
54,jasprit bumrah,4.0,1,0,4,0,0,0,0.0,0,MI
55,salil arora,3.5,1,0,0,0,1,0,0.0,0,SRH
56,abhishek sharma,3.5,1,0,0,0,1,0,0.0,0,SRH
57,kartik sharma,3.5,1,0,0,0,1,0,0.0,0,CSK
58,shimron hetmyer,3.5,1,0,0,0,0,0,3.5,0,RR
59,shivam dube,3.5,1,0,0,0,1,0,0.0,0,CSK
60,eshan malinga,3.0,1,0,3,0,0,0,0.0,0,SRH
61,harshal patel,3.0,1,0,3,0,0,0,0.0,0,SRH
62,ruturaj gaikwad,2.5,1,0,0,1,0,0,0.0,0,CSK
63,sherfane rutherford,2.5,1,0,0,0,0,1,0.0,0,MI
64,naman dhir,2.5,1,0,0,1,0,0,0.0,0,MI
65,jitesh sharma,2.5,1,0,0,0,0,1,0.0,0,RCB
66,sanju samson,2.5,1,0,0,1,0,0,0.0,0,CSK
67,mayank markande,1.0,1,0,1,0,0,0,0.0,0,MI
68,krunal pandya,1.0,1,0,1,0,0,0,0.0,0,RCB
