POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
58,vyshak vijaykumar,85.0,6,6,33,0,0,0,7.0,0,PBKS
59,jasprit bumrah,85.0,7,2,59,1,0,1,7.0,0,MI
60,washington sundar,84.5,7,1,8,18,4,3,0.0,0,GT
61,axar patel,84.0,6,6,32,3,0,1,0.0,0,DC
62,marco jansen,81.5,6,5,38,0,1,2,0.0,0,PBKS
63,rishabh pant,81.0,7,0,0,14,5,6,10.5,0,LSG
64,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
65,travis head,79.5,7,0,0,22,7,0,0.0,0,SRH
66,anukul roy,78.0,7,4,26,2,2,2,7.0,0,KKR
67,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
68,josh hazlewood,75.5,4,4,40,0,0,3,0.0,0,RCB
69,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
70,sakib hussain,74.5,3,6,27,0,0,1,0.0,0,SRH
71,naman dhir,74.0,7,0,0,15,6,5,0.0,0,MI
72,varun chakaravarthy,73.0,5,5,30,0,0,2,0.0,0,KKR
73,tristan stubbs,72.0,6,0,0,14,6,4,0.0,0,DC
74,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
75,suyash sharma,71.0,6,5,36,0,0,0,0.0,0,RCB
76,mukul choudhary,70.0,7,0,0,9,12,1,0.0,0,LSG
77,ryan rickelton,70.0,5,0,0,9,12,1,0.0,0,MI
78,rasikh dar,68.5,4,5,28,0,0,1,0.0,0,RCB
79,quinton de kock,68.5,3,0,0,9,9,2,0.0,1,MI
80,mohsin khan,68.0,3,4,35,0,0,2,0.0,0,LSG
81,akeal hosein,67.5,3,5,27,0,0,1,0.0,0,CSK
82,ashwani kumar,67.0,2,6,22,0,0,0,0.0,0,MI
83,kuldeep yadav,67.0,6,5,27,0,0,2,0.0,0,DC
84,pathum nissanka,65.0,6,0,0,17,5,2,0.0,0,DC
85,shardul thakur,64.5,6,6,17,1,0,0,0.0,0,MI
86,rohit sharma,63.5,4,0,0,13,8,0,0.0,0,MI
87,nitish rana,63.5,4,0,7,10,4,3,7.0,0,DC
88,brijesh sharma,62.5,4,5,25,0,0,1,0.0,0,RR
89,ayush badoni,62.0,7,0,0,18,4,0,0.0,0,LSG
90,surya kumar yadav,62.0,7,0,0,17,4,1,0.0,0,MI
91,praful hinge,61.5,2,5,21,0,0,1,0.0,0,SRH
92,shivam dube,61.5,7,1,2,11,5,3,0.0,0,CSK
93,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
94,t natarajan,60.5,6,4,27,0,0,1,0.0,0,DC
95,ajinkya rahane,59.5,7,0,0,8,9,2,0.0,0,KKR
96,riyan parag,59.0,7,2,5,6,5,3,0.0,0,RR
97,rinku singh,58.5,7,0,0,13,3,5,0.0,0,KKR
98,gurjapneet singh,58.0,3,3,27,0,0,4,0.0,0,CSK
99,digvesh singh,57.5,5,3,29,0,0,3,0.0,0,LSG
100,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
101,yuzvendra chahal,57.0,6,4,24,0,0,2,0.0,0,PBKS
102,tushar deshpande,54.5,3,3,17,0,3,1,3.5,0,RR
103,sherfane rutherford,54.0,7,0,0,4,11,1,0.0,0,MI
104,m siddharth,54.0,3,4,21,0,0,2,0.0,0,LSG
105,shashank singh,54.0,6,3,10,4,3,1,0.0,0,PBKS
106,rovman powell,52.0,5,0,0,9,7,2,0.0,0,KKR
107,david miller,51.0,6,0,0,9,6,3,0.0,0,DC
108,donovan ferreira,49.5,6,0,0,9,4,4,0.0,0,RR
109,romario shepherd,49.0,7,3,8,3,2,1,0.0,0,RCB
110,finn allen,46.5,5,0,0,13,4,0,0.0,0,KKR
111,ruturaj gaikwad,45.5,7,0,0,11,2,3,3.5,0,CSK
112,ramandeep singh,45.0,7,1,1,8,2,4,0.0,0,KKR
113,dewald brevis,44.0,4,0,0,5,4,7,0.0,0,CSK
114,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
115,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
116,mukesh choudhary,40.5,2,3,17,0,0,1,0.0,0,CSK
117,aniket verma,40.0,7,0,0,5,5,4,0.0,0,SRH
118,jitesh sharma,38.0,7,0,0,5,3,5,0.0,1,RCB
119,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
120,shimron hetmyer,34.0,6,0,0,3,3,5,3.5,0,RR
121,nicholas pooran,34.0,7,0,0,5,3,3,3.5,0,LSG
122,salil arora,31.5,6,0,0,4,4,3,0.0,0,SRH
123,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
124,marcus stoinis,29.0,6,0,1,6,2,1,3.5,0,PBKS
125,deepak chahar,25.0,3,1,13,1,0,1,0.0,0,MI
126,jason holder,24.5,1,1,8,1,2,0,0.0,0,GT
127,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
128,vipraj nigam,22.0,3,1,10,2,0,0,0.0,0,DC
129,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
130,dilshan madushanka,20.0,1,1,8,0,0,2,0.0,0,SRH
131,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
132,trent boult,19.0,3,1,12,0,0,0,0.0,0,MI
133,rahul tewatia,18.5,7,0,0,4,1,2,0.0,0,GT
134,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
135,nehal wadhera,18.0,5,0,0,1,3,2,0.0,0,PBKS
136,tim seifert,17.0,2,0,0,2,1,1,3.5,1,KKR
137,shahrukh khan,17.0,7,0,0,2,2,2,0.0,0,GT
138,yash raj punja,17.0,1,1,10,0,0,0,0.0,0,RR
139,liam livingstone,16.0,2,0,0,0,1,5,0.0,0,SRH
140,george linde,16.0,2,0,6,4,0,0,0.0,0,LSG
141,matthew short,15.0,2,0,5,3,0,1,0.0,0,CSK
142,ashutosh sharma,14.5,2,0,0,3,2,0,0.0,0,DC
143,kartik sharma,14.0,4,0,0,0,4,0,0.0,0,CSK
144,krish bhagat,13.5,2,0,11,0,0,1,0.0,0,MI
145,manav suthar,13.5,1,1,4,0,0,1,0.0,0,GT
146,harshal patel,13.5,3,0,11,1,0,0,0.0,0,SRH
147,jacob bethell,10.0,1,0,0,3,0,1,0.0,0,RCB
148,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
149,venkatesh iyer,9.5,1,0,0,1,2,0,0.0,0,RCB
150,auqib nabi,8.5,2,0,6,1,0,0,0.0,0,DC
151,mayank yadav,8.5,1,0,6,1,0,0,0.0,0,LSG
152,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
153,shubham dubey,7.5,1,0,0,3,0,0,0.0,0,RR
154,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
155,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
156,himmat singh,6.0,2,0,0,0,1,1,0.0,0,LSG
157,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
158,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
159,karun nair,2.5,1,0,0,1,0,0,0.0,0,DC
