POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,kagiso rabada,248.0,10,16,105,3,2,3,0.0,0,GT
2,abhishek sharma,246.5,10,0,6,41,32,4,0.0,0,SRH
3,jofra archer,234.5,10,15,107,1,0,4,1.0,0,RR
4,anshul kamboj,232.0,9,17,87,2,2,2,0.0,0,CSK
5,vaibhav sooryavanshi,230.0,10,0,0,35,37,0,0.0,0,RR
6,bhuvneshwar kumar,227.0,9,17,83,3,0,1,0.0,0,RCB
7,k l rahul,213.5,9,0,0,42,24,2,0.5,0,DC
8,eshan malinga,201.5,10,15,75,0,0,2,1.5,0,SRH
9,jos buttler,196.0,10,0,0,34,17,14,1.5,0,GT
10,mohammed siraj,193.5,9,11,109,0,0,3,0.0,0,GT
11,ishan kishan,191.5,10,0,0,39,18,5,1.0,1,SRH
12,sai sudharsan,188.5,10,0,0,38,18,3,1.0,0,GT
13,heinrich klaasen,186.0,10,0,0,33,19,10,0.0,0,SRH
14,prabhsimran singh,185.0,9,0,0,39,17,5,0.5,0,PBKS
15,shubman gill,180.5,9,0,0,35,17,7,1.0,0,GT
16,jamie overton,180.0,8,10,48,13,6,1,0.0,0,CSK
17,virat kohli,179.0,9,0,0,42,15,5,0.0,0,RCB
18,nitish kumar reddy,176.5,9,6,35,12,14,7,0.0,0,SRH
19,prince yadav,176.0,7,13,77,0,0,2,0.0,0,LSG
20,rashid khan,175.5,10,11,78,4,0,3,0.0,0,GT
21,dhruv jurel,168.0,10,0,0,29,11,14,1.5,1,RR
22,sunil narine,167.0,8,9,80,2,4,2,0.0,0,KKR
23,devdutt padikkal,164.5,9,0,0,27,18,10,0.0,0,RCB
24,kartik tyagi,164.5,9,11,71,1,1,3,0.0,0,KKR
25,sanju samson,164.0,9,0,0,35,15,3,0.0,1,CSK
26,travis head,160.0,10,0,0,35,19,0,0.0,0,SRH
27,mohammad shami,158.5,8,7,89,2,3,2,0.0,0,LSG
28,shreyas iyer,154.0,9,0,0,21,22,5,0.0,0,PBKS
29,yashasvi jaiswal,153.0,10,0,0,36,14,2,0.0,0,RR
30,arshdeep singh,150.5,9,10,70,0,0,3,0.0,0,PBKS
31,nandre burger,150.5,10,9,85,0,0,1,0.0,0,RR
32,ryan rickelton,150.0,7,0,0,19,25,2,0.0,0,MI
33,priyansh arya,149.5,8,0,0,21,26,0,0.0,0,PBKS
34,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
35,vaibhav arora,142.5,8,10,64,0,0,2,0.5,0,KKR
36,cameron green,140.0,9,3,26,16,10,6,0.0,0,KKR
37,cooper connolly,139.0,9,0,0,24,18,4,0.0,0,PBKS
38,noor ahmad,138.5,9,9,59,0,1,4,0.0,0,CSK
39,donovan ferreira,137.5,9,1,1,20,16,7,0.0,0,RR
40,rajat patidar,135.0,9,0,0,14,24,4,0.0,0,RCB
41,ravi bishnoi,134.5,9,11,42,0,0,5,0.0,0,RR
42,ravindra jadeja,133.0,10,7,41,12,2,1,0.5,0,RR
43,varun chakaravarthy,132.0,7,10,51,0,0,2,0.0,0,KKR
44,josh hazlewood,131.0,6,8,62,0,0,4,0.0,0,RCB
45,krunal pandya,127.5,9,9,45,4,2,1,0.0,0,RCB
46,mohsin khan,127.0,4,9,49,0,0,2,0.0,0,LSG
47,am ghazanfar,126.0,7,11,49,0,0,0,0.0,0,MI
48,nitish rana,122.5,7,0,7,24,10,3,1.0,0,DC
49,hardik pandya,121.0,8,4,34,16,4,2,0.0,0,MI
50,angkrish raghuvanshi,120.5,9,0,0,29,9,3,0.0,0,KKR
51,marco jansen,118.0,9,6,59,1,2,3,0.0,0,PBKS
52,jason holder,117.5,4,7,40,1,3,5,0.0,0,GT
53,rinku singh,115.0,9,0,0,22,9,9,0.0,0,KKR
54,riyan parag,114.0,10,2,5,16,12,4,0.0,0,RR
55,axar patel,112.5,9,8,44,3,0,2,0.0,0,DC
56,sakib hussain,112.5,6,9,44,0,0,1,0.0,0,SRH
57,vyshak vijaykumar,111.5,8,8,43,0,0,1,1.0,0,PBKS
58,suyash sharma,110.0,8,7,61,0,0,0,0.0,0,RCB
59,harsh dubey,109.5,7,8,38,2,0,3,0.0,0,SRH
60,xavier bartlett,108.0,8,5,47,0,1,9,0.0,0,PBKS
61,jasprit bumrah,107.0,9,3,74,1,0,1,1.0,0,MI
62,washington sundar,106.5,10,1,8,23,6,4,0.0,0,GT
63,anukul roy,105.5,9,6,32,2,2,5,1.0,0,KKR
64,tilak varma,105.0,9,0,0,21,8,7,0.0,0,MI
65,naman dhir,105.0,9,0,0,22,9,5,0.0,0,MI
66,shivang kumar,103.5,8,6,44,3,1,0,0.5,0,SRH
67,aiden markram,103.0,8,0,8,19,10,5,0.0,0,LSG
68,ruturaj gaikwad,102.5,9,0,0,22,8,4,0.5,0,CSK
69,lungisani ngidi,102.5,6,7,47,0,0,0,0.5,0,DC
70,mukesh kumar,102.5,7,5,53,0,0,3,1.0,0,DC
71,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
72,rishabh pant,99.5,8,0,0,18,6,8,1.5,0,LSG
73,pathum nissanka,98.5,8,0,0,25,8,2,0.0,0,DC
74,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
75,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
76,sarfaraz khan,97.5,8,0,0,23,6,5,0.5,0,CSK
77,praful hinge,96.5,4,8,35,0,0,1,0.0,0,SRH
78,brijesh sharma,94.5,7,7,43,0,0,1,0.0,0,RR
79,sameer rizvi,94.0,9,0,0,15,13,2,0.0,0,DC
80,mitchell marsh,94.0,8,0,0,18,11,3,0.0,0,LSG
81,kuldeep yadav,93.0,8,7,39,0,0,2,0.0,0,DC
82,tim david,92.5,9,0,1,12,16,1,0.0,0,RCB
83,marcus stoinis,92.0,9,1,7,15,9,1,0.5,0,PBKS
84,yuzvendra chahal,91.0,9,7,34,0,0,2,0.0,0,PBKS
85,tristan stubbs,83.0,9,0,0,16,7,5,0.0,0,DC
86,romario shepherd,83.0,9,5,21,3,4,1,0.0,0,RCB
87,t natarajan,82.0,9,5,39,0,0,2,0.0,0,DC
88,ajinkya rahane,81.5,9,0,0,12,11,4,0.0,0,KKR
89,akeal hosein,80.5,4,6,33,0,0,1,0.0,0,CSK
90,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
91,rasikh dar,78.5,5,6,31,0,0,1,0.0,0,RCB
92,surya kumar yadav,78.0,9,0,0,21,5,2,0.0,0,MI
93,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
94,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
95,shivam dube,74.5,9,1,4,14,6,3,0.0,0,CSK
96,tushar deshpande,73.5,5,4,29,0,3,1,0.5,0,RR
97,mukul choudhary,72.5,8,0,0,9,12,2,0.0,0,LSG
98,ayush badoni,71.5,8,0,0,18,6,1,0.0,0,LSG
99,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
100,mohd arshad khan,69.5,3,5,29,1,0,0,0.0,0,GT
101,quinton de kock,68.5,3,0,0,9,9,2,0.0,1,MI
102,ashwani kumar,67.0,3,6,22,0,0,0,0.0,0,MI
103,digvesh singh,65.5,6,3,37,0,0,3,0.0,0,LSG
104,shardul thakur,64.5,7,6,17,1,0,0,0.0,0,MI
105,rohit sharma,63.5,4,0,0,13,8,0,0.0,0,MI
106,shashank singh,62.5,7,3,10,6,4,1,0.0,0,PBKS
107,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
108,finn allen,61.0,6,0,0,16,6,0,0.0,0,KKR
109,gurjapneet singh,59.0,4,3,28,0,0,4,0.0,0,CSK
110,david miller,58.5,8,0,0,12,6,3,0.0,0,DC
111,rovman powell,57.0,7,0,0,9,7,4,0.0,0,KKR
112,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
113,sherfane rutherford,54.0,7,0,0,4,11,1,0.0,0,MI
114,m siddharth,54.0,3,4,21,0,0,2,0.0,0,LSG
115,dewald brevis,51.5,6,0,0,5,4,10,0.0,0,CSK
116,salil arora,50.5,9,0,0,6,8,3,0.0,0,SRH
117,mukesh choudhary,50.5,3,3,27,0,0,1,0.0,0,CSK
118,jitesh sharma,50.5,9,0,0,5,3,10,0.0,1,RCB
119,aniket verma,45.0,10,0,0,6,5,5,0.0,0,SRH
120,kartik sharma,45.0,6,0,0,7,7,0,0.0,0,CSK
121,ramandeep singh,45.0,8,1,1,8,2,4,0.0,0,KKR
122,trent boult,45.0,5,2,25,0,1,1,0.0,0,MI
123,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
124,pat cummins,41.5,3,2,24,0,1,0,0.0,0,SRH
125,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
126,mitchell starc,38.5,1,3,12,0,0,1,0.0,0,DC
127,nicholas pooran,37.5,8,0,0,5,4,3,0.5,0,LSG
128,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
129,yash raj punja,37.0,2,3,16,0,0,0,0.0,0,RR
130,shimron hetmyer,36.5,7,0,0,4,3,5,0.5,0,RR
131,suryansh shedge,33.0,2,0,0,3,5,2,0.0,0,PBKS
132,vipraj nigam,32.0,4,2,13,2,0,0,0.0,0,DC
133,manav suthar,32.0,4,2,13,0,0,2,0.0,0,GT
134,george linde,32.0,3,1,10,6,0,0,0.0,0,LSG
135,kyle jamieson,31.0,2,2,11,1,1,0,0.0,0,DC
136,ashutosh sharma,29.5,3,0,0,7,2,2,0.0,0,DC
137,nehal wadhera,29.0,8,0,0,4,4,2,0.0,0,PBKS
138,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
139,rahul tewatia,28.5,9,0,0,8,1,2,0.0,0,GT
140,will jacks,26.5,2,0,1,5,3,1,0.0,0,MI
141,prashant veer,26.0,3,0,5,7,1,0,0.0,0,CSK
142,deepak chahar,25.0,3,1,13,1,0,1,0.0,0,MI
143,shubham dubey,24.5,3,0,0,7,2,0,0.0,0,RR
144,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
145,shahrukh khan,22.0,9,0,0,3,2,3,0.0,0,GT
146,jacob bethell,22.0,3,0,0,5,2,1,0.0,0,RCB
147,dilshan madushanka,20.0,1,1,8,0,0,2,0.0,0,SRH
148,tim seifert,19.5,3,0,0,2,1,2,0.5,1,KKR
149,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
150,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
151,harshal patel,18.0,4,0,13,2,0,0,0.0,0,SRH
152,krish bhagat,17.5,3,0,15,0,0,1,0.0,0,MI
153,urvil patel,17.0,2,0,0,3,2,1,0.0,0,CSK
154,liam livingstone,16.0,2,0,0,0,1,5,0.0,0,SRH
155,ramakrishna ghosh,15.5,1,1,6,0,0,1,0.0,0,CSK
156,matthew short,15.0,2,0,5,3,0,1,0.0,0,CSK
157,himmat singh,14.5,3,0,0,2,2,1,0.0,0,LSG
158,auqib nabi,12.5,3,0,10,1,0,0,0.0,0,DC
159,venkatesh iyer,12.0,2,0,0,2,2,0,0.0,0,RCB
160,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
161,mayank yadav,8.5,1,0,6,1,0,0,0.0,0,LSG
162,harpreet brar,8.0,1,0,8,0,0,0,0.0,0,PBKS
163,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
164,abishek porel,7.5,1,0,0,3,0,0,0.0,0,DC
165,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
166,lockie ferguson,7.0,1,0,7,0,0,0,0.0,0,PBKS
167,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
168,nishant sindhu,6.0,1,0,0,0,1,1,0.0,0,GT
169,raghu sharma,6.0,1,0,6,0,0,0,0.0,0,MI
170,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
171,dushmantha chameera,5.0,1,0,5,0,0,0,0.0,0,DC
172,smaran ravichandran,5.0,1,0,0,1,0,1,0.0,0,SRH
173,karun nair,5.0,1,0,0,1,0,1,0.0,0,DC
174,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
175,robin minz,2.5,2,0,0,1,0,0,0.0,0,MI
176,manish pandey,2.5,1,0,0,0,0,1,0.0,0,KKR
