POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,kagiso rabada,271.0,11,18,114,3,2,3,0.0,0,GT
2,abhishek sharma,268.0,11,0,6,43,36,5,0.0,0,SRH
3,vaibhav sooryavanshi,248.0,11,0,0,38,40,0,0.0,0,RR
4,jofra archer,243.5,11,15,111,2,0,5,1.0,0,RR
5,anshul kamboj,239.0,10,17,94,2,2,2,0.0,0,CSK
6,bhuvneshwar kumar,235.0,10,17,91,3,0,1,0.0,0,RCB
7,k l rahul,231.0,11,0,0,48,24,2,0.5,1,DC
8,eshan malinga,222.0,11,16,86,0,0,3,1.5,0,SRH
9,shubman gill,219.0,10,0,0,44,20,8,1.0,0,GT
10,prince yadav,219.0,9,16,91,0,0,4,0.0,0,LSG
11,rashid khan,218.5,11,15,90,4,0,3,0.0,0,GT
12,ishan kishan,216.0,11,0,0,41,22,6,1.0,1,SRH
13,sai sudharsan,213.5,11,0,0,44,20,3,1.0,0,GT
14,heinrich klaasen,210.5,11,0,0,36,23,10,0.0,0,SRH
15,mohammed siraj,208.5,10,12,117,0,0,3,0.0,0,GT
16,sanju samson,205.5,10,0,0,42,21,3,0.0,1,CSK
17,jos buttler,204.5,11,0,0,35,18,15,1.5,0,GT
18,nitish kumar reddy,202.0,10,7,39,14,16,8,0.0,0,SRH
19,ryan rickelton,201.0,8,0,0,25,33,4,0.0,0,MI
20,mohammad shami,194.0,10,9,108,2,3,3,0.0,0,LSG
21,kartik tyagi,192.0,10,13,81,1,1,3,0.5,0,KKR
22,cooper connolly,191.5,10,0,0,31,26,4,0.0,0,PBKS
23,sunil narine,190.5,9,10,94,2,4,3,0.0,0,KKR
24,jamie overton,188.0,9,11,49,13,6,1,0.0,0,CSK
25,prabhsimran singh,185.0,10,0,0,39,17,5,0.5,0,PBKS
26,dhruv jurel,181.0,11,0,0,30,14,14,1.5,1,RR
27,virat kohli,179.0,10,0,0,42,15,5,0.0,0,RCB
28,travis head,178.0,11,0,0,38,22,0,0.0,0,SRH
29,mitchell marsh,175.5,10,0,0,31,23,3,0.0,0,LSG
30,devdutt padikkal,175.5,10,0,0,30,19,10,0.0,0,RCB
31,rajat patidar,169.0,10,0,0,17,30,5,0.0,0,RCB
32,arshdeep singh,163.5,10,11,76,0,0,3,0.0,0,PBKS
33,krunal pandya,161.0,10,10,57,6,4,2,0.0,0,RCB
34,ravindra jadeja,159.5,11,8,46,15,4,1,0.5,0,RR
35,shreyas iyer,159.0,10,0,0,22,22,6,0.0,0,PBKS
36,noor ahmad,158.5,10,11,65,0,1,4,0.0,0,CSK
37,cameron green,158.5,10,4,28,16,12,7,0.0,0,KKR
38,yashasvi jaiswal,155.5,11,0,0,36,14,3,0.0,0,RR
39,jason holder,154.5,5,10,48,2,3,6,0.0,0,GT
40,vaibhav arora,154.5,9,11,69,0,0,2,0.5,0,KKR
41,nandre burger,150.5,10,9,85,0,0,1,0.0,0,RR
42,priyansh arya,149.5,9,0,0,21,26,0,0.0,0,PBKS
43,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
44,axar patel,147.5,11,10,65,3,0,2,0.0,0,DC
45,josh hazlewood,147.0,7,9,71,0,0,4,0.0,0,RCB
46,donovan ferreira,143.5,10,1,2,21,16,8,0.0,0,RR
47,varun chakaravarthy,142.0,8,10,61,0,0,2,0.0,0,KKR
48,mohsin khan,142.0,5,10,57,0,0,2,0.0,0,LSG
49,am ghazanfar,138.0,8,12,54,0,0,0,0.0,0,MI
50,pathum nissanka,135.5,10,0,0,33,12,2,0.0,0,DC
51,ravi bishnoi,134.5,9,11,42,0,0,5,0.0,0,RR
52,anukul roy,132.0,10,8,42,2,2,6,1.0,0,KKR
53,washington sundar,130.5,11,1,14,25,9,5,0.0,0,GT
54,marco jansen,130.5,10,6,63,1,3,5,0.0,0,PBKS
55,nitish rana,130.0,9,0,7,27,10,3,1.0,0,DC
56,sakib hussain,127.5,7,10,52,0,0,1,0.0,0,SRH
57,lungisani ngidi,126.5,8,8,64,0,0,0,0.5,0,DC
58,angkrish raghuvanshi,126.5,10,0,0,29,9,3,0.5,1,KKR
59,shivang kumar,125.5,9,8,52,3,1,0,0.5,0,SRH
60,rishabh pant,125.0,10,0,0,23,9,9,1.5,0,LSG
61,vyshak vijaykumar,121.5,9,9,46,0,0,1,1.0,0,PBKS
62,hardik pandya,121.0,8,4,34,16,4,2,0.0,0,MI
63,brijesh sharma,118.5,8,9,53,0,0,1,0.0,0,RR
64,naman dhir,118.5,10,0,0,25,10,6,0.0,0,MI
65,finn allen,115.5,7,0,0,21,16,0,0.0,0,KKR
66,rinku singh,115.0,10,0,0,22,9,9,0.0,0,KKR
67,ruturaj gaikwad,114.5,10,0,0,23,8,5,1.5,0,CSK
68,riyan parag,114.0,10,2,5,16,12,4,0.0,0,RR
69,aiden markram,114.0,10,0,8,20,11,7,0.0,0,LSG
70,jasprit bumrah,114.0,10,3,81,1,0,1,1.0,0,MI
71,tim david,113.0,10,0,1,16,19,1,0.0,0,RCB
72,harsh dubey,113.0,8,8,39,2,0,4,0.0,0,SRH
73,suyash sharma,112.0,9,7,63,0,0,0,0.0,0,RCB
74,sameer rizvi,110.5,11,0,0,15,17,3,0.0,0,DC
75,xavier bartlett,108.0,8,5,47,0,1,9,0.0,0,PBKS
76,marcus stoinis,106.5,10,1,7,18,11,1,0.5,0,PBKS
77,rohit sharma,106.0,5,0,0,19,15,0,0.0,0,MI
78,kuldeep yadav,106.0,10,7,52,0,0,2,0.0,0,DC
79,tilak varma,105.0,10,0,0,21,8,7,0.0,0,MI
80,akeal hosein,104.0,5,7,47,0,0,2,0.0,0,CSK
81,yuzvendra chahal,103.0,10,8,39,0,0,2,0.0,0,PBKS
82,mukesh kumar,102.5,8,5,53,0,0,3,1.0,0,DC
83,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
84,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
85,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
86,sarfaraz khan,97.5,8,0,0,23,6,5,0.5,0,CSK
87,praful hinge,96.5,4,8,35,0,0,1,0.0,0,SRH
88,romario shepherd,96.0,10,5,23,6,5,1,0.0,0,RCB
89,tristan stubbs,92.5,11,0,0,17,9,5,0.0,0,DC
90,rasikh dar,90.5,6,7,36,0,0,1,0.0,0,RCB
91,ajinkya rahane,90.0,10,0,0,13,12,5,0.0,0,KKR
92,nicholas pooran,87.0,10,0,0,10,13,4,0.5,0,LSG
93,t natarajan,86.0,10,5,43,0,0,2,0.0,0,DC
94,surya kumar yadav,85.5,10,0,0,23,5,3,0.0,0,MI
95,tushar deshpande,83.0,6,4,36,0,3,2,0.5,0,RR
96,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
97,avesh khan,78.0,6,5,38,1,0,1,0.0,0,LSG
98,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
99,gurjapneet singh,75.5,5,4,35,0,0,5,0.0,0,CSK
100,shivam dube,74.5,9,1,4,14,6,3,0.0,0,CSK
101,m siddharth,73.0,4,6,26,0,0,2,0.0,0,LSG
